evolution$generation,maxNewLinksNumber,densityConf,breakdownHierarchy,breakdownThreshold,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,breakdownThreshold,densityConf,meanPathLength,maxNewLinksNumber,replication,breakdownHierarchy,nwLength,meanRelativeSpeed,meanClosenessCentrality
4500,1.7453387722992355,16,1.9250609613213108,2.1773692112905834,1.9435232177557358,0.8297804424799862,0.1268418888210555,0.024339210416874014,0.5694480406979967,339.93497351754775,2,"[2.2374930339067536,1.649553401604718]","[0.12348646723646724,0.13019731040564375]","[104.0,113.0]","[2.1773692112905834,2.1773692112905834]","[16,16]","[0.8693421169222064,0.790218768037766]","[1.7453387722992355,1.7453387722992355]","[-550704189,607456657]","[1.9250609613213108,1.9250609613213108]","[343.6711041898852,336.1988428452102]","[0.5600328472592546,0.5788632341367388]","[0.02586266696720474,0.022815753866543286]"
4500,7.587592018246947,32,4.0,1.1512533613046407,0.9798881450402206,0.5101364096022319,0.055369170161392804,0.03500395352924717,0.7954735485233044,719.62268074944,1,"[0.9798881450402206]","[0.055369170161392804]","[122.0]","[1.1512533613046407]","[32]","[0.5101364096022319]","[7.587592018246947]","[-1031319548]","[4.0]","[719.62268074944]","[0.7954735485233044]","[0.03500395352924717]"
4500,3.818620338502775,30,2.4054396351302048,3.845263712543067,1.4902597664925226,0.5797624933564894,0.10601851851851853,0.028931617131307423,0.6505689570593254,335.75896844282795,1,"[1.4902597664925226]","[0.10601851851851853]","[108.0]","[3.845263712543067]","[30]","[0.5797624933564894]","[3.818620338502775]","[-2042484802]","[2.4054396351302048]","[335.75896844282795]","[0.6505689570593254]","[0.028931617131307423]"
4500,1.6043723977607245,28,1.9326633989960174,2.171425590424532,1.4647668498817168,0.6228849143252513,0.11090178512614453,0.0262536433415836,0.5782678325763349,329.8573471048959,1,"[1.4647668498817168]","[0.11090178512614453]","[120.0]","[2.171425590424532]","[28]","[0.6228849143252513]","[1.6043723977607245]","[-1384711053]","[1.9326633989960174]","[329.8573471048959]","[0.5782678325763349]","[0.0262536433415836]"
4500,2.8131920347630626,31,1.2103667211284246,1.0,1.0738569968038183,0.47381139209443435,0.062047784292608994,0.05813113892504373,0.7902762708849995,597.6682064512237,1,"[1.0738569968038183]","[0.062047784292608994]","[100.0]","[1.0]","[31]","[0.47381139209443435]","[2.8131920347630626]","[581355809]","[1.2103667211284246]","[597.6682064512237]","[0.7902762708849995]","[0.05813113892504373]"
4500,2.0763098743144415,34,0.3679917400696302,1.6907185194807686,1.308572201350329,0.6256303605328565,0.09007655502392344,0.025937741833982297,0.6574240172887225,459.21944899804345,1,"[1.308572201350329]","[0.09007655502392344]","[103.0]","[1.6907185194807686]","[34]","[0.6256303605328565]","[2.0763098743144415]","[-1941129351]","[0.3679917400696302]","[459.21944899804345]","[0.6574240172887225]","[0.025937741833982297]"
4500,5.973365820195083,46,3.177826460822425,1.0,1.4059457641965443,0.5505334837179606,0.06406116642958748,0.027068946200568884,0.6810588820501637,595.6090952494626,1,"[1.4059457641965443]","[0.06406116642958748]","[125.0]","[1.0]","[46]","[0.5505334837179606]","[5.973365820195083]","[774030768]","[3.177826460822425]","[595.6090952494626]","[0.6810588820501637]","[0.027068946200568884]"
4500,1.7842810378542824,38,3.537820908442829,2.307669148346281,1.9568830341819055,0.6990217397266144,0.11791790797749091,0.025551873202482155,0.6028225013556718,347.18601872349547,1,"[1.9568830341819055]","[0.11791790797749091]","[107.0]","[2.307669148346281]","[38]","[0.6990217397266144]","[1.7842810378542824]","[-477285842]","[3.537820908442829]","[347.18601872349547]","[0.6028225013556718]","[0.025551873202482155]"
4500,1.0,12,0.1,1.2059131473436049,1.4582540725334758,0.6889789170794244,0.10314832535885168,0.025033883610924453,0.6012906967095863,455.7580065328824,1,"[1.4582540725334758]","[0.10314832535885168]","[104.0]","[1.2059131473436049]","[12]","[0.6889789170794244]","[1.0]","[1594143387]","[0.1]","[455.7580065328824]","[0.6012906967095863]","[0.025033883610924453]"
4500,3.0287855053777757,4,3.7078013419922464,4.922396092198962,2.156404611638099,0.8775326098250575,0.12897374436619066,0.01818015451002345,0.5340253666386768,420.6848803566837,1,"[2.156404611638099]","[0.12897374436619066]","[122.0]","[4.922396092198962]","[4]","[0.8775326098250575]","[3.0287855053777757]","[52720094]","[3.7078013419922464]","[420.6848803566837]","[0.5340253666386768]","[0.01818015451002345]"
4500,3.5949157472553717,15,0.3112527729564335,1.2072679216361206,1.5065667066816884,0.675092164029865,0.08727868364232001,0.02392467147147918,0.6544540304057245,480.1075045658309,1,"[1.5065667066816884]","[0.08727868364232001]","[111.0]","[1.2072679216361206]","[15]","[0.675092164029865]","[3.5949157472553717]","[1594701288]","[0.3112527729564335]","[480.1075045658309]","[0.6544540304057245]","[0.02392467147147918]"
4500,2.0232831442080443,49,0.8624255529742706,1.0009658125577072,1.305048549860053,0.6491851005333679,0.07175822768600333,0.022903358025517347,0.6335015360982333,537.8553168290961,1,"[1.305048549860053]","[0.07175822768600333]","[120.0]","[1.0009658125577072]","[49]","[0.6491851005333679]","[2.0232831442080443]","[796033592]","[0.8624255529742706]","[537.8553168290961]","[0.6335015360982333]","[0.022903358025517347]"
4500,7.450606444422111,40,1.022372083210898,1.551917672139432,1.1341650235779495,0.5610304122032752,0.07207244979246154,0.029305327639556088,0.7019744939354766,513.3117478009987,1,"[1.1341650235779495]","[0.07207244979246154]","[107.0]","[1.551917672139432]","[40]","[0.5610304122032752]","[7.450606444422111]","[-445853875]","[1.022372083210898]","[513.3117478009987]","[0.7019744939354766]","[0.029305327639556088]"
4500,1.0,33,0.1,1.0,1.3302466936019832,0.619834718720681,0.08363774733637748,0.031015333625212298,0.6409440260212473,415.7771694300106,1,"[1.3302466936019832]","[0.08363774733637748]","[106.0]","[1.0]","[33]","[0.619834718720681]","[1.0]","[1760706070]","[0.1]","[415.7771694300106]","[0.6409440260212473]","[0.031015333625212298]"
4500,1.0132979012934862,17,0.4487106692932934,1.2312808852254509,1.8385746209061682,0.7499510845872558,0.09317665491578536,0.023838250850631047,0.5976983101173541,461.19661644864897,1,"[1.8385746209061682]","[0.09317665491578536]","[109.0]","[1.2312808852254509]","[17]","[0.7499510845872558]","[1.0132979012934862]","[-172997901]","[0.4487106692932934]","[461.19661644864897]","[0.5976983101173541]","[0.023838250850631047]"
4500,2.6470042196816417,30,0.1,1.0191467911710579,1.1695476863668937,0.5429645639589065,0.06476663086760645,0.04019501221032373,0.7442251936113884,570.8375723366107,2,"[1.0837120379963414,1.2553833347374461]","[0.058768394755557174,0.07076486697965571]","[107.0,103.0]","[1.0191467911710579,1.0191467911710579]","[30,30]","[0.5208546994659222,0.5650744284518907]","[2.6470042196816417,2.6470042196816417]","[1812204991,-441882593]","[0.1,0.1]","[602.7787589981859,538.8963856750356]","[0.7786701606149835,0.7097802266077932]","[0.04031893793754429,0.040071086483103174]"
4500,7.877717328652438,50,2.74601640795057,1.0157804944694964,1.2826706979848916,0.5615135908686129,0.053002510707428736,0.023042251581401635,0.7196808321123396,729.1933023986514,1,"[1.2826706979848916]","[0.053002510707428736]","[140.0]","[1.0157804944694964]","[50]","[0.5615135908686129]","[7.877717328652438]","[1528428748]","[2.74601640795057]","[729.1933023986514]","[0.7196808321123396]","[0.023042251581401635]"
4500,2.6543200925213775,25,0.8497101972153265,3.1548980608013495,1.7056340818147553,0.6811355370294475,0.12528677462887988,0.02433110930684811,0.5908777397168686,343.31663320012666,1,"[1.7056340818147553]","[0.12528677462887988]","[105.0]","[3.1548980608013495]","[25]","[0.6811355370294475]","[2.6543200925213775]","[6258146]","[0.8497101972153265]","[343.31663320012666]","[0.5908777397168686]","[0.02433110930684811]"
4500,2.666643211609016,39,1.3687462272946487,1.6283980778066227,1.0767391033905642,0.517861166799264,0.06330856643356643,0.046892480740745035,0.8243829193888852,580.5706620720581,1,"[1.0767391033905642]","[0.06330856643356643]","[100.0]","[1.6283980778066227]","[39]","[0.517861166799264]","[2.666643211609016]","[-674722004]","[1.3687462272946487]","[580.5706620720581]","[0.8243829193888852]","[0.046892480740745035]"
4500,4.371063032156398,40,0.9078964225587989,1.0977893667921925,1.0347528556099967,0.513803603561952,0.07355040792540793,0.0365803974442696,0.7581724776177317,511.41187453942257,1,"[1.0347528556099967]","[0.07355040792540793]","[104.0]","[1.0977893667921925]","[40]","[0.513803603561952]","[4.371063032156398]","[-1146673598]","[0.9078964225587989]","[511.41187453942257]","[0.7581724776177317]","[0.0365803974442696]"
4500,2.4386073567241926,49,0.7993171817576655,1.4214902860317322,1.3812265901364686,0.5902457791009529,0.09316696914700545,0.027625720763557276,0.6616285902790685,445.317887340654,1,"[1.3812265901364686]","[0.09316696914700545]","[109.0]","[1.4214902860317322]","[49]","[0.5902457791009529]","[2.4386073567241926]","[-975110943]","[0.7993171817576655]","[445.317887340654]","[0.6616285902790685]","[0.027625720763557276]"
4500,7.085272534322663,1,2.5127682399901845,1.3535059826101987,1.453861331583114,0.5026762288667972,0.05772754572754572,0.03408819572444098,0.7341335982593215,593.7856057358621,1,"[1.453861331583114]","[0.05772754572754572]","[127.0]","[1.3535059826101987]","[1]","[0.5026762288667972]","[7.085272534322663]","[-856886584]","[2.5127682399901845]","[593.7856057358621]","[0.7341335982593215]","[0.03408819572444098]"
4500,1.4737350029483656,8,0.8224844650301765,1.0,1.3810159907625288,0.624207706310705,0.09234741162452005,0.027294690640885227,0.5840400273829983,422.5009815525858,1,"[1.3810159907625288]","[0.09234741162452005]","[112.0]","[1.0]","[8]","[0.624207706310705]","[1.4737350029483656]","[727467007]","[0.8224844650301765]","[422.5009815525858]","[0.5840400273829983]","[0.027294690640885227]"
4500,4.359360451792108,6,1.7874398403286813,1.4419759276937745,1.1994448178878319,0.5028679856258486,0.06874080187057285,0.0325269926194699,0.7124003041377769,485.55028202798655,1,"[1.1994448178878319]","[0.06874080187057285]","[113.0]","[1.4419759276937745]","[6]","[0.5028679856258486]","[4.359360451792108]","[455525526]","[1.7874398403286813]","[485.55028202798655]","[0.7124003041377769]","[0.0325269926194699]"
4500,10.0,15,2.3417237884256665,1.0,1.2639122825247295,0.5272543089148602,0.04268346530864561,0.031932376984788596,0.7558435875026926,924.4263739720783,1,"[1.2639122825247295]","[0.04268346530864561]","[144.0]","[1.0]","[15]","[0.5272543089148602]","[10.0]","[-1261072326]","[2.3417237884256665]","[924.4263739720783]","[0.7558435875026926]","[0.031932376984788596]"
4500,3.0770499594948397,28,1.5337783500632647,1.0,1.2375104439726747,0.5074488283295762,0.05751146399868152,0.04102413878920957,0.7356581118560455,583.5442325178212,1,"[1.2375104439726747]","[0.05751146399868152]","[118.0]","[1.0]","[28]","[0.5074488283295762]","[3.0770499594948397]","[270205559]","[1.5337783500632647]","[583.5442325178212]","[0.7356581118560455]","[0.04102413878920957]"
4500,3.036616787044459,25,1.2982676927375723,1.0116916934589621,1.554239110038487,0.6677427340008613,0.08004646297757612,0.02595627092229298,0.6505733767412809,526.0818764371509,2,"[1.7135111638583183,1.3949670562186556]","[0.08169481981981982,0.07839810613533241]","[111.0,117.0]","[1.0116916934589621,1.0116916934589621]","[25,25]","[0.7029463888557224,0.6325390791460003]","[3.036616787044459,3.036616787044459]","[-1333118202,585401495]","[1.2982676927375723,1.2982676927375723]","[508.2282615011452,543.9354913731565]","[0.6393372561898838,0.6618094972926781]","[0.026021914868074248,0.02589062697651172]"
4500,3.709493518946787,7,0.43607488587148246,1.3947149611995924,1.3685062362134373,0.5736995580579315,0.08749971967437375,0.029273216383252986,0.6748498422301016,385.29569701348095,1,"[1.3685062362134373]","[0.08749971967437375]","[116.0]","[1.3947149611995924]","[7]","[0.5736995580579315]","[3.709493518946787]","[-834655545]","[0.43607488587148246]","[385.29569701348095]","[0.6748498422301016]","[0.029273216383252986]"
4500,5.844668105268517,15,0.861971017102253,2.995047967397608,1.3092808508799594,0.6296798238382865,0.08178137651821862,0.02069648991723391,0.6393546726639417,442.82443441457457,1,"[1.3092808508799594]","[0.08178137651821862]","[127.0]","[2.995047967397608]","[15]","[0.6296798238382865]","[5.844668105268517]","[731526692]","[0.861971017102253]","[442.82443441457457]","[0.6393546726639417]","[0.02069648991723391]"
4500,9.178543502710903,47,3.6739837152000554,1.1300866491759793,1.4194533255311281,0.5833751838540953,0.054964014591343785,0.02910946611686463,0.7129107352652081,718.0523281539032,1,"[1.4194533255311281]","[0.054964014591343785]","[127.0]","[1.1300866491759793]","[47]","[0.5833751838540953]","[9.178543502710903]","[-1765208559]","[3.6739837152000554]","[718.0523281539032]","[0.7129107352652081]","[0.02910946611686463]"
4500,3.396247209140076,46,0.3612726285998795,2.0268355441542925,1.31066386173493,0.5969304665172016,0.09794258373205741,0.023623749867213266,0.6373542305652874,411.32992929775173,1,"[1.31066386173493]","[0.09794258373205741]","[108.0]","[2.0268355441542925]","[46]","[0.5969304665172016]","[3.396247209140076]","[-1472115068]","[0.3612726285998795]","[411.32992929775173]","[0.6373542305652874]","[0.023623749867213266]"
4500,2.554624124736179,36,0.7197404356515353,1.492932973803538,1.190390766234829,0.4866172472470388,0.0916321727132538,0.03239684148687455,0.6550772727535772,387.850693260417,1,"[1.190390766234829]","[0.0916321727132538]","[105.0]","[1.492932973803538]","[36]","[0.4866172472470388]","[2.554624124736179]","[-1747596565]","[0.7197404356515353]","[387.850693260417]","[0.6550772727535772]","[0.03239684148687455]"
4500,4.544913648495143,19,0.29450063108011665,1.0,1.1805326269273626,0.5482219485780657,0.05900740517861024,0.03442107590742539,0.7191159170901655,585.3900988620356,1,"[1.1805326269273626]","[0.05900740517861024]","[122.0]","[1.0]","[19]","[0.5482219485780657]","[4.544913648495143]","[-263641846]","[0.29450063108011665]","[585.3900988620356]","[0.7191159170901655]","[0.03442107590742539]"
4500,10.0,6,4.0,1.0,1.31486689341209,0.48585780635028347,0.049868907563025214,0.051639097018824874,0.7581176826764561,768.6645927498181,1,"[1.31486689341209]","[0.049868907563025214]","[114.0]","[1.0]","[6]","[0.48585780635028347]","[10.0]","[-733420783]","[4.0]","[768.6645927498181]","[0.7581176826764561]","[0.051639097018824874]"
4500,7.41902222891826,39,1.552474187092693,1.0,1.1552631413959589,0.5152365360961824,0.04045711660493295,0.08444018246740692,0.8693412994572212,885.8881018291822,1,"[1.1552631413959589]","[0.04045711660493295]","[105.0]","[1.0]","[39]","[0.5152365360961824]","[7.41902222891826]","[-95478698]","[1.552474187092693]","[885.8881018291822]","[0.8693412994572212]","[0.08444018246740692]"
4500,2.8525639568426095,50,0.8017569574014464,1.2027445412663755,2.417729770688358,0.926260635704885,0.1355493811568578,0.02144849404721184,0.5342842784207575,412.7938304940938,1,"[2.417729770688358]","[0.1355493811568578]","[104.0]","[1.2027445412663755]","[50]","[0.926260635704885]","[2.8525639568426095]","[-943561150]","[0.8017569574014464]","[412.7938304940938]","[0.5342842784207575]","[0.02144849404721184]"
4500,2.365052679149305,47,3.9055820393013887,1.3579008159050283,1.6536980362126739,0.6710582314887578,0.1118499218342887,0.03032033483118436,0.5928120822792291,357.9909264607871,1,"[1.6536980362126739]","[0.1118499218342887]","[100.0]","[1.3579008159050283]","[47]","[0.6710582314887578]","[2.365052679149305]","[2116857365]","[3.9055820393013887]","[357.9909264607871]","[0.5928120822792291]","[0.03032033483118436]"
4500,7.654341686249563,11,3.8068213665746145,1.0042462079046277,1.1385731671125168,0.527234060306727,0.06191894968873386,0.0384144016936513,0.7376603234280167,580.8702485660076,1,"[1.1385731671125168]","[0.06191894968873386]","[102.0]","[1.0042462079046277]","[11]","[0.527234060306727]","[7.654341686249563]","[-740173788]","[3.8068213665746145]","[580.8702485660076]","[0.7376603234280167]","[0.0384144016936513]"
4500,1.6585110538257113,37,1.020358506063028,1.0,1.4500228303844214,0.660065221136611,0.09749786777372985,0.029477128614803536,0.6279656653580743,435.94692810464903,2,"[1.5612895489754761,1.3387561117933666]","[0.09850614250614251,0.09648959304131718]","[105.0,105.0]","[1.0,1.0]","[37,37]","[0.7103417352415042,0.6097887070317178]","[1.6585110538257113,1.6585110538257113]","[-871656115,-9411356]","[1.020358506063028,1.020358506063028]","[440.8766228733568,431.01723333594134]","[0.5912219688094247,0.664709361906724]","[0.028165493773453926,0.030788763456153147]"
4500,9.688267989619572,38,0.8479831727157753,1.0,1.27587279547018,0.5384850001845155,0.05940475769053772,0.046318413634801894,0.7642732303949271,711.5600645068566,1,"[1.27587279547018]","[0.05940475769053772]","[109.0]","[1.0]","[38]","[0.5384850001845155]","[9.688267989619572]","[244458501]","[0.8479831727157753]","[711.5600645068566]","[0.7642732303949271]","[0.046318413634801894]"
4500,8.110885541001384,30,1.4633366445557907,1.0000204165134372,0.9922145132774783,0.4746491865594761,0.052010822452845454,0.06612020212505934,0.8261947405786255,702.450681313344,2,"[1.0522194399597202,0.9322095865952365]","[0.0481836294658697,0.055838015439821205]","[107.0,109.0]","[1.0000204165134372,1.0000204165134372]","[30,30]","[0.45938661140178216,0.48991176171717005]","[8.110885541001384,8.110885541001384]","[-292044101,-1803310988]","[1.4633366445557907,1.4633366445557907]","[717.4966357207153,687.4047269059728]","[0.8446069506153123,0.8077825305419387]","[0.07356089692923683,0.05867950732088187]"
4500,7.871284492644371,39,4.0,1.0,1.004570649107907,0.502466317295794,0.04692722284827548,0.08210816362130445,0.8606718089311833,776.1152818516628,2,"[1.0399686023062318,0.9691726959095822]","[0.04773373852321221,0.04612070717333875]","[102.0,101.0]","[1.0,1.0]","[39,39]","[0.5201486194545984,0.4847840151369896]","[7.871284492644371,7.871284492644371]","[-1251708659,1463584953]","[4.0,4.0]","[828.5498404513362,723.6807232519892]","[0.8570600057468286,0.864283612115538]","[0.07742063869963005,0.08679568854297885]"
4500,10.0,13,3.858336197169824,1.0507230385493356,1.5078357271331606,0.533526890031459,0.06095698771755109,0.04078520257950934,0.7270895359986407,630.9304355852405,1,"[1.5078357271331606]","[0.06095698771755109]","[104.0]","[1.0507230385493356]","[13]","[0.533526890031459]","[10.0]","[-1989098176]","[3.858336197169824]","[630.9304355852405]","[0.7270895359986407]","[0.04078520257950934]"
4500,6.891215453684508,27,1.3903566270265904,1.0,1.2132104975760625,0.4963815763952255,0.05016029416714348,0.03375902924748509,0.7259972222554918,712.6909438295007,1,"[1.2132104975760625]","[0.05016029416714348]","[130.0]","[1.0]","[27]","[0.4963815763952255]","[6.891215453684508]","[-1665544357]","[1.3903566270265904]","[712.6909438295007]","[0.7259972222554918]","[0.03375902924748509]"
4500,2.5312743774676316,36,0.41144337732619063,1.4418318545446782,1.6855982008780488,0.6512561637487175,0.13380580163279487,0.028043010557189742,0.5491030804289652,323.1317803171087,1,"[1.6855982008780488]","[0.13380580163279487]","[101.0]","[1.4418318545446782]","[36]","[0.6512561637487175]","[2.5312743774676316]","[173619209]","[0.41144337732619063]","[323.1317803171087]","[0.5491030804289652]","[0.028043010557189742]"
4500,3.769072630391225,40,0.1463034573201073,1.1932427414452804,1.4159722595287034,0.5460577409220605,0.059235496984760036,0.061785573473543985,0.7284010499492334,620.5659209018656,1,"[1.4159722595287034]","[0.059235496984760036]","[121.0]","[1.1932427414452804]","[40]","[0.5460577409220605]","[3.769072630391225]","[-1921196333]","[0.1463034573201073]","[620.5659209018656]","[0.7284010499492334]","[0.061785573473543985]"
4500,9.26307682374796,9,3.7893730692561225,1.0398078298773066,1.3885938358059564,0.5014244948636577,0.04560104529616725,0.038476746171646314,0.7667747208139063,756.6010252527706,1,"[1.3885938358059564]","[0.04560104529616725]","[138.0]","[1.0398078298773066]","[9]","[0.5014244948636577]","[9.26307682374796]","[1647961208]","[3.7893730692561225]","[756.6010252527706]","[0.7667747208139063]","[0.038476746171646314]"
4500,4.036508530321285,23,0.1293228310488838,1.9865777917305911,1.4210558084343468,0.6411912151026827,0.09596491228070175,0.022770398128233754,0.6549256802922454,444.7290201066105,1,"[1.4210558084343468]","[0.09596491228070175]","[113.0]","[1.9865777917305911]","[23]","[0.6411912151026827]","[4.036508530321285]","[-1349088993]","[0.1293228310488838]","[444.7290201066105]","[0.6549256802922454]","[0.022770398128233754]"
4500,10.0,15,0.1,1.5593034609141174,1.2936830589479162,0.6231996302267915,0.07113498030791264,0.022018888584026928,0.6786573971008769,602.9056377548776,1,"[1.2936830589479162]","[0.07113498030791264]","[127.0]","[1.5593034609141174]","[15]","[0.6231996302267915]","[10.0]","[-1398958104]","[0.1]","[602.9056377548776]","[0.6786573971008769]","[0.022018888584026928]"
4500,2.7490499909142088,35,0.9290580073250421,1.0,1.6042193183120594,0.5959339887771268,0.09031696889282029,0.027638669679011383,0.6487324219529023,419.5843335596117,1,"[1.6042193183120594]","[0.09031696889282029]","[110.0]","[1.0]","[35]","[0.5959339887771268]","[2.7490499909142088]","[1039739376]","[0.9290580073250421]","[419.5843335596117]","[0.6487324219529023]","[0.027638669679011383]"
4500,2.7363118880090536,4,0.5961361885002794,2.2528280045786877,1.5550259248724612,0.7142331969435959,0.09514055023923444,0.019161552651721415,0.6066331958343176,454.0086943522657,1,"[1.5550259248724612]","[0.09514055023923444]","[129.0]","[2.2528280045786877]","[4]","[0.7142331969435959]","[2.7363118880090536]","[521630408]","[0.5961361885002794]","[454.0086943522657]","[0.6066331958343176]","[0.019161552651721415]"
4500,8.40138725839356,47,2.524522940072551,1.0403478764950882,1.1759046707501168,0.4718078183199245,0.05455331200117694,0.04286199147038149,0.7751123244918416,649.8390228922569,1,"[1.1759046707501168]","[0.05455331200117694]","[108.0]","[1.0403478764950882]","[47]","[0.4718078183199245]","[8.40138725839356]","[747430548]","[2.524522940072551]","[649.8390228922569]","[0.7751123244918416]","[0.04286199147038149]"
4500,7.581338920452928,44,4.0,4.3679187056344215,1.4242835555449571,0.6183574049652264,0.11706267105138983,0.0270182482920421,0.6606377473677345,341.75350354038846,1,"[1.4242835555449571]","[0.11706267105138983]","[102.0]","[4.3679187056344215]","[44]","[0.6183574049652264]","[7.581338920452928]","[-1508672449]","[4.0]","[341.75350354038846]","[0.6606377473677345]","[0.0270182482920421]"
4500,2.105164265486343,31,3.4312935455025046,1.0526670434561036,1.1132942658797285,0.5006188280783814,0.055285348241323085,0.050699719751030735,0.8103278100521398,638.6355037145191,1,"[1.1132942658797285]","[0.055285348241323085]","[105.0]","[1.0526670434561036]","[31]","[0.5006188280783814]","[2.105164265486343]","[1854896459]","[3.4312935455025046]","[638.6355037145191]","[0.8103278100521398]","[0.050699719751030735]"
4500,6.1737493872226725,22,2.595666252026274,1.0,1.1204510961806495,0.47916775711211124,0.05712654216731812,0.04141543790088585,0.7090035479729174,564.5865904503736,3,"[1.1204510961806495,1.202442606224732,0.9862711836400675]","[0.061078006500541716,0.05712654216731812,0.05352223534041716]","[108.0,122.0,117.0]","[1.0,1.0,1.0]","[22,22,22]","[0.47916775711211124,0.5069774475845832,0.43531472975379193]","[6.1737493872226725,6.1737493872226725,6.1737493872226725]","[-1917062480,138320397,1515322191]","[2.595666252026274,2.595666252026274,2.595666252026274]","[561.0605118438781,588.9257673350774,564.5865904503736]","[0.7090035479729174,0.7061847060896581,0.7180970189085946]","[0.04167333249573549,0.03649130726113292,0.04141543790088585]"
4500,2.7153706501990973,8,0.8312146942176356,1.071415889929208,1.4042517976171518,0.5026900234806613,0.08607415411629635,0.035021145846888715,0.6838036903718142,450.29054943913604,1,"[1.4042517976171518]","[0.08607415411629635]","[104.0]","[1.071415889929208]","[8]","[0.5026900234806613]","[2.7153706501990973]","[-1175269674]","[0.8312146942176356]","[450.29054943913604]","[0.6838036903718142]","[0.035021145846888715]"
4500,9.528784763043205,22,1.20283223836607,1.14923123160498,1.1518550418802547,0.4475449321497628,0.052814178255378645,0.05060395770897344,0.7794444445078768,639.7264428700787,2,"[1.202658786695351,1.1010512970651585]","[0.0544070921429412,0.05122126436781609]","[103.0,123.0]","[1.14923123160498,1.14923123160498]","[22,22]","[0.4705545676137222,0.4245352966858034]","[9.528784763043205,9.528784763043205]","[1623472661,-319282711]","[1.20283223836607,1.20283223836607]","[635.7326787308464,643.7202070093111]","[0.7691918876940419,0.7896970013217115]","[0.05644507062633419,0.04476284479161269]"
4500,7.212799260539631,22,0.9132626542858681,1.0,1.1874031455689802,0.46406237493111574,0.048294970161977833,0.03852040347224439,0.7403691352829782,718.5907929815238,1,"[1.1874031455689802]","[0.048294970161977833]","[130.0]","[1.0]","[22]","[0.46406237493111574]","[7.212799260539631]","[596686483]","[0.9132626542858681]","[718.5907929815238]","[0.7403691352829782]","[0.03852040347224439]"
4500,5.95406021835461,30,0.8518322774590933,4.015527684597599,1.6204569691206474,0.599104720923457,0.11758674761770738,0.03181499917980401,0.6466305471018333,307.503438521138,1,"[1.6204569691206474]","[0.11758674761770738]","[102.0]","[4.015527684597599]","[30]","[0.599104720923457]","[5.95406021835461]","[-5050188]","[0.8518322774590933]","[307.503438521138]","[0.6466305471018333]","[0.03181499917980401]"
4500,1.4582109579300715,39,0.2753364733080458,1.5573570765746716,1.1604161588214874,0.554994864821221,0.07617766942703093,0.04081878894436129,0.7742233583287889,490.3221432413761,1,"[1.1604161588214874]","[0.07617766942703093]","[101.0]","[1.5573570765746716]","[39]","[0.554994864821221]","[1.4582109579300715]","[657820292]","[0.2753364733080458]","[490.3221432413761]","[0.7742233583287889]","[0.04081878894436129]"
4500,1.0,8,3.438608347603346,1.0,1.125277732043336,0.5297170511172162,0.0985455590686979,0.03392043272956722,0.6310464551664297,370.03312417524563,1,"[1.125277732043336]","[0.0985455590686979]","[101.0]","[1.0]","[8]","[0.5297170511172162]","[1.0]","[-580064273]","[3.438608347603346]","[370.03312417524563]","[0.6310464551664297]","[0.03392043272956722]"
4500,6.978079395538765,19,3.4132354936999585,1.0000447668964985,1.231733828430725,0.49213499082584605,0.06074576983499605,0.03466355876230686,0.7395684572457333,622.960886693647,1,"[1.231733828430725]","[0.06074576983499605]","[118.0]","[1.0000447668964985]","[19]","[0.49213499082584605]","[6.978079395538765]","[-2009592736]","[3.4132354936999585]","[622.960886693647]","[0.7395684572457333]","[0.03466355876230686]"
4500,9.970697108033946,41,0.9899761084785651,1.4118078944210202,1.13544346319746,0.5232027487792561,0.054292069847625406,0.027665299195507493,0.7582400359433127,647.6797672311832,1,"[1.13544346319746]","[0.054292069847625406]","[130.0]","[1.4118078944210202]","[41]","[0.5232027487792561]","[9.970697108033946]","[-140277346]","[0.9899761084785651]","[647.6797672311832]","[0.7582400359433127]","[0.027665299195507493]"
4500,2.25459420727111,28,0.33644853897202787,1.592816619203922,1.1405097661302777,0.5141370008808849,0.08467567567567567,0.034113564614579414,0.6903128548392005,399.3179666798201,1,"[1.1405097661302777]","[0.08467567567567567]","[108.0]","[1.592816619203922]","[28]","[0.5141370008808849]","[2.25459420727111]","[1488298789]","[0.33644853897202787]","[399.3179666798201]","[0.6903128548392005]","[0.034113564614579414]"
4500,9.249964584988135,42,4.0,1.0166924180560803,1.2110791453950367,0.5053513247260882,0.051490724781626196,0.037441627596455675,0.784841282841747,762.4168693634392,2,"[1.153294751825824,1.268863538964249]","[0.04199921340860245,0.06098223615464995]","[147.0,106.0]","[1.0166924180560803,1.0166924180560803]","[42,42]","[0.497342203637033,0.5133604458151434]","[9.249964584988135,9.249964584988135]","[708765641,-523314557]","[4.0,4.0]","[852.9160725054019,671.9176662214765]","[0.792376653219108,0.777305912464386]","[0.03479807584181873,0.04008517935109262]"
