evolution$generation,evolution$evaluated,maxNewLinksNumber,densityConf,gravityRadius,gravityInflexion,gravityHierarchyWeight,gravityHierarchyExponent,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,gravityInflexion,nwDiameter,meanBwCentrality,gravityHierarchyExponent,nwSize,gravityRadius,densityConf,nwLength,meanPathLength,gravityHierarchyWeight,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
3000,3000,7.460551476068993,18,1257.1890771451508,9.280071518135308,0.4902863675537514,3.059966220244921,1.9910484152744816,0.8166158596670396,0.10664058726939052,0.025356670709965154,0.5601833190842864,395.2133965600579,1,"[9.280071518135308]","[1.9910484152744816]","[0.10664058726939052]","[3.059966220244921]","[106.0]","[1257.1890771451508]","[18]","[395.2133965600579]","[0.8166158596670396]","[0.4902863675537514]","[7.460551476068993]","[-1810220185]","[0.5601833190842864]","[0.025356670709965154]"
3000,3000,9.478311375660002,25,658.1731497514862,5.1586743145746485,0.544441253643119,1.4632661901071853,1.7488719530967418,0.750957195638569,0.10453020689862796,0.024078710392591594,0.5967754054633807,401.08369759057086,2,"[5.1586743145746485,5.1586743145746485]","[1.6130240317894506,1.884719874404033]","[0.09905484431800222,0.11000556947925369]","[1.4632661901071853,1.4632661901071853]","[100.0,111.0]","[658.1731497514862,658.1731497514862]","[25,25]","[383.49108348952495,418.6763116916167]","[0.6713850432406754,0.8305293480364625]","[0.544441253643119,0.544441253643119]","[9.478311375660002,9.478311375660002]","[1494348049,1103855564]","[0.6301746974268819,0.5633761134998796]","[0.026491335362569354,0.021666085422613834]"
3000,3000,8.080983398426026,6,1537.2303452133199,7.4602791290788835,1.0,2.1415143719324043,1.4424490995207402,0.5981700177219065,0.08627260458839406,0.03745895335653966,0.6379737545220283,419.2986274584621,1,"[7.4602791290788835]","[1.4424490995207402]","[0.08627260458839406]","[2.1415143719324043]","[107.0]","[1537.2303452133199]","[6]","[419.2986274584621]","[0.5981700177219065]","[1.0]","[8.080983398426026]","[-267663481]","[0.6379737545220283]","[0.03745895335653966]"
3000,3000,5.336262979546343,1,10.0,8.83544629359846,0.23828780961383966,1.6147431876015328,1.9077455516349089,0.7284988037641981,0.11437814394141382,0.023169991808628814,0.5490878712695851,381.9206263268361,1,"[8.83544629359846]","[1.9077455516349089]","[0.11437814394141382]","[1.6147431876015328]","[121.0]","[10.0]","[1]","[381.9206263268361]","[0.7284988037641981]","[0.23828780961383966]","[5.336262979546343]","[-1845992438]","[0.5490878712695851]","[0.023169991808628814]"
3000,3000,9.966849653387689,39,10.57972830615886,4.687449691703058,0.989993403747639,3.0562522984916303,1.4100342897989888,0.6978565768164642,0.09407096171802054,0.08755917864627161,0.7303197799123146,294.58855168580567,1,"[4.687449691703058]","[1.4100342897989888]","[0.09407096171802054]","[3.0562522984916303]","[55.0]","[10.57972830615886]","[39]","[294.58855168580567]","[0.6978565768164642]","[0.989993403747639]","[9.966849653387689]","[-809417518]","[0.7303197799123146]","[0.08755917864627161]"
3000,3000,6.446895657183257,31,2274.6412649393196,4.987013456008118,0.14495779582984603,1.3448386443225415,1.7807343830630955,0.7826320470509236,0.13664596273291926,0.03873076342958183,0.5484363006521733,292.67164138992183,3,"[4.987013456008118,4.987013456008118,4.987013456008118]","[1.3678721614681892,2.0048158552344666,1.7807343830630955]","[0.13636118267697217,0.13664596273291926,0.14876012145748987]","[1.3448386443225415,1.3448386443225415,1.3448386443225415]","[89.0,90.0,90.0]","[2274.6412649393196,2274.6412649393196,2274.6412649393196]","[31,31,31]","[292.67164138992183,314.50233324718135,289.21215453387464]","[0.5588107268546079,0.8971621671289866,0.7826320470509236]","[0.14495779582984603,0.14495779582984603,0.14495779582984603]","[6.446895657183257,6.446895657183257,6.446895657183257]","[-1188555060,1659718084,1837852796]","[0.6401732384975257,0.5279286181132502,0.5484363006521733]","[0.04140208026974748,0.03430555779191737,0.03873076342958183]"
3000,3000,7.837721237003695,17,1570.2233238886947,7.724193030881265,0.9425071246246315,2.72196583159439,1.8117113742421,0.7550083581134928,0.09693140224662375,0.018266029621466534,0.5703369813514253,477.182327262743,1,"[7.724193030881265]","[1.8117113742421]","[0.09693140224662375]","[2.72196583159439]","[126.0]","[1570.2233238886947]","[17]","[477.182327262743]","[0.7550083581134928]","[0.9425071246246315]","[7.837721237003695]","[1007241298]","[0.5703369813514253]","[0.018266029621466534]"
3000,3000,9.643535117509085,9,337.60785084189195,5.609306238111909,0.5939769560336489,1.5286475385668794,1.6870908903169552,0.703041935138028,0.09398496240601503,0.02607169001140289,0.5729157362527127,396.6435733548051,1,"[5.609306238111909]","[1.6870908903169552]","[0.09398496240601503]","[1.5286475385668794]","[104.0]","[337.60785084189195]","[9]","[396.6435733548051]","[0.703041935138028]","[0.5939769560336489]","[9.643535117509085]","[-384326042]","[0.5729157362527127]","[0.02607169001140289]"
3000,3000,6.6225769589105195,46,529.7094581692494,5.227081148670811,0.5539248985876017,0.3029378176625482,1.6032995626314284,0.650928549864904,0.0918047079337402,0.02403893500026653,0.637346510555335,480.940876727677,1,"[5.227081148670811]","[1.6032995626314284]","[0.0918047079337402]","[0.3029378176625482]","[112.0]","[529.7094581692494]","[46]","[480.940876727677]","[0.650928549864904]","[0.5539248985876017]","[6.6225769589105195]","[-105963604]","[0.637346510555335]","[0.02403893500026653]"
3000,3000,9.82295144275551,39,2500.4604801337036,4.103583422611489,0.14438175632203004,2.5293598680557663,1.6102443134147926,0.7026202191953755,0.12188898094449047,0.06247299775832677,0.6835242498164624,277.9824036177251,1,"[4.103583422611489]","[1.6102443134147926]","[0.12188898094449047]","[2.5293598680557663]","[60.0]","[2500.4604801337036]","[39]","[277.9824036177251]","[0.7026202191953755]","[0.14438175632203004]","[9.82295144275551]","[1345860519]","[0.6835242498164624]","[0.06247299775832677]"
