evolution$generation,maxNewLinksNumber,densityConf,bioThreshold,bioSteps,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,bioThreshold,nwDiameter,bioSteps,meanBwCentrality,nwSize,densityConf,nwLength,meanPathLength,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
5500,7.329510322953278,39,0.4291815792055799,54.95368243286168,1.421415073870643,0.5443090380731316,0.04522429050961245,0.044859601440734344,0.8091460307788215,546.7867322673362,1,"[0.4291815792055799]","[1.421415073870643]","[54.95368243286168]","[0.04522429050961245]","[125.0]","[39]","[546.7867322673362]","[0.5443090380731316]","[7.329510322953278]","[-945218078]","[0.8091460307788215]","[0.044859601440734344]"
5500,4.0,34,0.5712309190492669,94.98622545658975,1.344955343236669,0.670210906229524,0.06279477101845524,0.02589879057553245,0.6608290807214198,537.2363988211685,1,"[0.5712309190492669]","[1.344955343236669]","[94.98622545658975]","[0.06279477101845524]","[108.0]","[34]","[537.2363988211685]","[0.670210906229524]","[4.0]","[1863014197]","[0.6608290807214198]","[0.02589879057553245]"
5500,5.6549042944092065,6,0.5677500453843741,90.7924818758743,1.4280780882200652,0.4724089944347383,0.045218078761055706,0.033843213118940035,0.7704036417741293,580.0799094074614,1,"[0.5677500453843741]","[1.4280780882200652]","[90.7924818758743]","[0.045218078761055706]","[120.0]","[6]","[580.0799094074614]","[0.4724089944347383]","[5.6549042944092065]","[1092331062]","[0.7704036417741293]","[0.033843213118940035]"
5500,6.9300104315571645,32,0.4452336165048377,54.927469281471474,1.188791026448477,0.49634042066767664,0.043115680615680614,0.02679567129108504,0.812850728982745,665.1908820159828,1,"[0.4452336165048377]","[1.188791026448477]","[54.927469281471474]","[0.043115680615680614]","[154.0]","[32]","[665.1908820159828]","[0.49634042066767664]","[6.9300104315571645]","[444608153]","[0.812850728982745]","[0.02679567129108504]"
5500,8.544631881969291,38,0.562617576923081,53.146526888110145,1.7063603576357986,0.5614921945769498,0.03895525258067996,0.021603292885272428,0.7687318074968342,764.1288977672106,1,"[0.562617576923081]","[1.7063603576357986]","[53.146526888110145]","[0.03895525258067996]","[165.0]","[38]","[764.1288977672106]","[0.5614921945769498]","[8.544631881969291]","[-740461863]","[0.7687318074968342]","[0.021603292885272428]"
5500,4.0,3,0.4989373439353507,100.0,1.3726784497738487,0.5843976283368566,0.04473167044595616,0.024288869685292383,0.7325738007506045,582.9903918992026,1,"[0.4989373439353507]","[1.3726784497738487]","[100.0]","[0.04473167044595616]","[123.0]","[3]","[582.9903918992026]","[0.5843976283368566]","[4.0]","[1952048712]","[0.7325738007506045]","[0.024288869685292383]"
5500,4.407086979189796,14,0.48474286733604977,83.54635775831679,1.1432136376551099,0.48263588180737543,0.05651577503429355,0.032570269711853055,0.795901778820933,492.88432984318985,1,"[0.48474286733604977]","[1.1432136376551099]","[83.54635775831679]","[0.05651577503429355]","[101.0]","[14]","[492.88432984318985]","[0.48263588180737543]","[4.407086979189796]","[-286887879]","[0.795901778820933]","[0.032570269711853055]"
5500,4.0,47,0.5574850254728344,40.0,1.6588918162718573,0.48845903550388436,0.03025253991291727,0.023240336889661452,0.7891807109718062,778.0635087823221,1,"[0.5574850254728344]","[1.6588918162718573]","[40.0]","[0.03025253991291727]","[197.0]","[47]","[778.0635087823221]","[0.48845903550388436]","[4.0]","[2036236793]","[0.7891807109718062]","[0.023240336889661452]"
5500,8.453207325195347,45,0.5522229110577522,48.475660768435105,1.2107901596699513,0.5939411069119432,0.06283422459893048,0.02600831690170423,0.7306513226792632,590.2328618120561,1,"[0.5522229110577522]","[1.2107901596699513]","[48.475660768435105]","[0.06283422459893048]","[115.0]","[45]","[590.2328618120561]","[0.5939411069119432]","[8.453207325195347]","[1536626146]","[0.7306513226792632]","[0.02600831690170423]"
5500,7.702011157882892,18,0.4279862256483002,59.69787543606313,1.2373965646342557,0.5233395807930972,0.0317721243748641,0.019113827470191084,0.8281527510135891,864.0088042193987,3,"[0.4279862256483002,0.4279862256483002,0.4279862256483002]","[1.1696913910858622,1.2774659718655024,1.2373965646342557]","[59.69787543606313,59.69787543606313,59.69787543606313]","[0.0317721243748641,0.03072136522840748,0.04105711012927508]","[201.0,236.0,170.0]","[18,18,18]","[864.0088042193987,919.3543424830223,716.1325313354977]","[0.5233395807930972,0.4946402395813767,0.592316972168971]","[7.702011157882892,7.702011157882892,7.702011157882892]","[-1814230912,-2140503092,1339453058]","[0.8281527510135891,0.8451400526507223,0.7880178744128468]","[0.019113827470191084,0.017062023995178355,0.02147126171092466]"
5500,9.616936002114699,30,0.5892687722652231,56.378490424294085,1.632122602021831,0.502422051866052,0.05785380504542899,0.04236403318538223,0.7806406570063155,546.8062434656769,1,"[0.5892687722652231]","[1.632122602021831]","[56.378490424294085]","[0.05785380504542899]","[104.0]","[30]","[546.8062434656769]","[0.502422051866052]","[9.616936002114699]","[1777091557]","[0.7806406570063155]","[0.04236403318538223]"
5500,9.341539442849085,39,0.43722240057547657,62.26986682161129,0.9936402666288012,0.508920550836125,0.024685731785568453,0.021251405119303974,0.8897985621690219,1198.2750665124165,1,"[0.43722240057547657]","[0.9936402666288012]","[62.26986682161129]","[0.024685731785568453]","[273.0]","[39]","[1198.2750665124165]","[0.508920550836125]","[9.341539442849085]","[-985288223]","[0.8897985621690219]","[0.021251405119303974]"
5500,5.085505829534827,50,0.5835262215903383,59.87719364598638,1.2214951514144037,0.5098678018543368,0.04609913143972132,0.02330447426592304,0.760290857497635,642.4796876804592,2,"[0.5835262215903383,0.5835262215903383]","[1.2841422611940203,1.1588480416347868]","[59.87719364598638,59.87719364598638]","[0.03994114499732477,0.05225711788211788]","[156.0,134.0]","[50,50]","[676.2629834298098,608.6963919311086]","[0.4983714326473184,0.5213641710613551]","[5.085505829534827,5.085505829534827]","[-299580843,-1844865105]","[0.7653237383972062,0.7552579765980637]","[0.022903229329901974,0.023705719201944107]"
5500,4.0,17,0.6,100.0,1.322929498308988,0.6191214081513622,0.05829594647776466,0.024779981443323957,0.7050477299479307,521.2865367063399,1,"[0.6]","[1.322929498308988]","[100.0]","[0.05829594647776466]","[111.0]","[17]","[521.2865367063399]","[0.6191214081513622]","[4.0]","[1168794289]","[0.7050477299479307]","[0.024779981443323957]"
5500,4.0,34,0.5824390696477221,84.50229676491706,1.9732321991649124,0.797854891730798,0.18524531024531024,0.05680737385916365,0.6421303201429648,262.0025015496946,1,"[0.5824390696477221]","[1.9732321991649124]","[84.50229676491706]","[0.18524531024531024]","[45.0]","[34]","[262.0025015496946]","[0.797854891730798]","[4.0]","[1694039048]","[0.6421303201429648]","[0.05680737385916365]"
5500,6.96948146373215,13,0.4149446434677576,42.388204892959344,1.0023251478801347,0.4819078752338488,0.03085083257249685,0.02109794121194412,0.8494627871510471,916.3288191074752,1,"[0.4149446434677576]","[1.0023251478801347]","[42.388204892959344]","[0.03085083257249685]","[228.0]","[13]","[916.3288191074752]","[0.4819078752338488]","[6.96948146373215]","[2034079860]","[0.8494627871510471]","[0.02109794121194412]"
5500,9.055750525298688,44,0.5996876558179257,97.82260642894289,1.250494485616432,0.5497398068247255,0.042419999708986966,0.019731519383135367,0.7324409717261875,759.9463871284389,1,"[0.5996876558179257]","[1.250494485616432]","[97.82260642894289]","[0.042419999708986966]","[151.0]","[44]","[759.9463871284389]","[0.5497398068247255]","[9.055750525298688]","[52903307]","[0.7324409717261875]","[0.019731519383135367]"
5500,6.624761840675137,39,0.585491965306183,100.0,1.350034546256277,0.5436307076016624,0.033656062701705854,0.0497780167389884,0.8520480269368237,653.7657961803907,1,"[0.585491965306183]","[1.350034546256277]","[100.0]","[0.033656062701705854]","[118.0]","[39]","[653.7657961803907]","[0.5436307076016624]","[6.624761840675137]","[-251499230]","[0.8520480269368237]","[0.0497780167389884]"
5500,4.355751478326878,1,0.6,100.0,1.2085928120777698,0.5705501537992964,0.06589556374852405,0.031299943090728706,0.6937441015646848,455.11368705658055,1,"[0.6]","[1.2085928120777698]","[100.0]","[0.06589556374852405]","[104.0]","[1]","[455.11368705658055]","[0.5705501537992964]","[4.355751478326878]","[-1624979198]","[0.6937441015646848]","[0.031299943090728706]"
5500,4.773136276942909,31,0.5712441459035158,93.85983794094457,1.4150402300394267,0.5494730516220343,0.03767948003915567,0.04833837511156347,0.7740675641259445,623.5918393018918,2,"[0.5712441459035158,0.5712441459035158]","[1.370274684106204,1.4598057759726495]","[93.85983794094457,93.85983794094457]","[0.03511575172704741,0.04024320835126394]","[107.0,126.0]","[31,31]","[630.034523727874,617.1491548759096]","[0.5033204308279298,0.5956256724161388]","[4.773136276942909,4.773136276942909]","[-1855028913,324608859]","[0.8119751286631958,0.7361599995886932]","[0.047147868072629814,0.04952888215049713]"
5500,8.050990483312948,9,0.5673861760938416,40.0,1.4543104887796772,0.5741581126534916,0.0409243111664743,0.02333779546171097,0.7325963992558748,706.8874186811992,1,"[0.5673861760938416]","[1.4543104887796772]","[40.0]","[0.0409243111664743]","[141.0]","[9]","[706.8874186811992]","[0.5741581126534916]","[8.050990483312948]","[1528961494]","[0.7325963992558748]","[0.02333779546171097]"
5500,9.9436703612933,16,0.5997216491590001,72.46369030171559,1.2976578154951492,0.6563250616958712,0.044877394447988744,0.021508691237009013,0.7050582052245563,762.5458791346236,1,"[0.5997216491590001]","[1.2976578154951492]","[72.46369030171559]","[0.044877394447988744]","[151.0]","[16]","[762.5458791346236]","[0.6563250616958712]","[9.9436703612933]","[-1877048801]","[0.7050582052245563]","[0.021508691237009013]"
5500,7.111668178095244,27,0.57765630074215,49.5552462885805,1.2311341908682882,0.48173707880407807,0.044723686355485515,0.02853036638598321,0.7705795594749325,607.0482851318033,1,"[0.57765630074215]","[1.2311341908682882]","[49.5552462885805]","[0.044723686355485515]","[142.0]","[27]","[607.0482851318033]","[0.48173707880407807]","[7.111668178095244]","[1948916187]","[0.7705795594749325]","[0.02853036638598321]"
5500,7.97468155079552,31,0.5747833204872328,46.39151919512348,1.764515657154846,0.6035833838524094,0.04857268335529205,0.04181928169640276,0.723009557781334,624.6047444221093,1,"[0.5747833204872328]","[1.764515657154846]","[46.39151919512348]","[0.04857268335529205]","[101.0]","[31]","[624.6047444221093]","[0.6035833838524094]","[7.97468155079552]","[1893656123]","[0.723009557781334]","[0.04181928169640276]"
5500,8.723950083548644,29,0.4898810957268414,79.72279780512284,1.2323588282545428,0.47223872444727366,0.038649699812141766,0.02998110587552645,0.8539990635028338,791.0602113567099,2,"[0.4898810957268414,0.4898810957268414]","[1.0717881307868127,1.3929295257222727]","[79.72279780512284,79.72279780512284]","[0.05341785837141874,0.023881541252864784]","[101.0,263.0]","[29,29]","[554.7797160466556,1027.3407066667644]","[0.49050872612887,0.4539687227656773]","[8.723950083548644,8.723950083548644]","[1799920610,619255997]","[0.8362545372383088,0.871743589767359]","[0.04085241953642785,0.01910979221462505]"
5500,7.408691369123271,12,0.5241955183404539,100.0,1.443208369822668,0.5720047676834673,0.06918650793650793,0.03289176401964485,0.7453824662779128,517.6755825012585,1,"[0.5241955183404539]","[1.443208369822668]","[100.0]","[0.06918650793650793]","[100.0]","[12]","[517.6755825012585]","[0.5720047676834673]","[7.408691369123271]","[-1369555821]","[0.7453824662779128]","[0.03289176401964485]"
5500,8.809076908368446,20,0.5362050894139528,44.95005690025299,1.0446630353686521,0.4704263152700041,0.052949811909349484,0.03486483067114422,0.7964345165235345,524.6757920593759,1,"[0.5362050894139528]","[1.0446630353686521]","[44.95005690025299]","[0.052949811909349484]","[107.0]","[20]","[524.6757920593759]","[0.4704263152700041]","[8.809076908368446]","[954948031]","[0.7964345165235345]","[0.03486483067114422]"
5500,4.0,13,0.5119310108748174,100.0,1.2598312825635007,0.47939184764541865,0.044802023373451946,0.03194007870126172,0.801427425238575,582.2385962294861,3,"[0.5119310108748174,0.5119310108748174,0.5119310108748174]","[1.271182715619561,1.1795405826316778,1.2598312825635007]","[100.0,100.0,100.0]","[0.027783776002303317,0.044802023373451946,0.05662061434743389]","[228.0,109.0,107.0]","[13,13,13]","[966.1263145446883,582.2385962294861,555.1431758551862]","[0.47939184764541865,0.4545001769395104,0.5303968430255661]","[4.0,4.0,4.0]","[433565221,-351166975,1395686772]","[0.801427425238575,0.8327753191986748,0.7863870545863241]","[0.01729692503263684,0.03820612744527727,0.03194007870126172]"
5500,7.712494220354154,28,0.5843097190492819,90.43349419483997,1.2622030218256277,0.4979574060864137,0.0441138952669351,0.03705516904791836,0.7583674684476414,539.1790259739361,1,"[0.5843097190492819]","[1.2622030218256277]","[90.43349419483997]","[0.0441138952669351]","[115.0]","[28]","[539.1790259739361]","[0.4979574060864137]","[7.712494220354154]","[1737344115]","[0.7583674684476414]","[0.03705516904791836]"
5500,9.14520114083631,32,0.6,40.0,1.4862570221832794,0.5938202955504787,0.0681981335247667,0.027919369918779018,0.733177176177928,576.3216668389698,1,"[0.6]","[1.4862570221832794]","[40.0]","[0.0681981335247667]","[126.0]","[32]","[576.3216668389698]","[0.5938202955504787]","[9.14520114083631]","[-2092363864]","[0.733177176177928]","[0.027919369918779018]"
5500,5.349156065488473,6,0.5709818814671306,47.74855767313301,1.4671867631196003,0.5284117611017484,0.052461385072351735,0.0305491287323574,0.7488414783640883,607.0082263316356,2,"[0.5709818814671306,0.5709818814671306]","[1.1419517154167043,1.7924218108224965]","[47.74855767313301,47.74855767313301]","[0.03753622410647204,0.06738654603823144]","[135.0,113.0]","[6,6]","[691.2981529530379,522.7182997102333]","[0.4574706049009301,0.5993529173025666]","[5.349156065488473,5.349156065488473]","[1543296702,-1611709656]","[0.7926900278663551,0.7049929288618215]","[0.03003815522424618,0.03106010224046862]"
5500,4.0,25,0.5484030664388677,70.01476253222044,1.2403713596372157,0.4946774975094193,0.030949081476743773,0.020114915954914964,0.8006415973818043,913.7389666664336,1,"[0.5484030664388677]","[1.2403713596372157]","[70.01476253222044]","[0.030949081476743773]","[191.0]","[25]","[913.7389666664336]","[0.4946774975094193]","[4.0]","[-811979470]","[0.8006415973818043]","[0.020114915954914964]"
5500,7.631026116269029,31,0.4439254793869859,45.51698182204636,1.4035265542137083,0.5103245976478243,0.04139176331689701,0.03610673637125687,0.8004844454767234,701.6920313824317,1,"[0.4439254793869859]","[1.4035265542137083]","[45.51698182204636]","[0.04139176331689701]","[136.0]","[31]","[701.6920313824317]","[0.5103245976478243]","[7.631026116269029]","[-111905653]","[0.8004844454767234]","[0.03610673637125687]"
5500,4.8481052911089835,1,0.5181985607417167,99.94818996488952,1.215916212639079,0.4741695056258518,0.02729655402069195,0.02090243821773252,0.8011369173142691,919.2269937577884,2,"[0.5181985607417167,0.5181985607417167]","[1.1984304324182464,1.2334019928599116]","[99.94818996488952,99.94818996488952]","[0.027220480668756528,0.027372627372627373]","[185.0,204.0]","[1,1]","[891.3511296757584,947.1028578398183]","[0.47349765456055015,0.4748413566911535]","[4.8481052911089835,4.8481052911089835]","[-1852702305,-1302984188]","[0.7971839503165571,0.805089884311981]","[0.022566056576565865,0.01923881985889917]"
5500,8.135566844712779,22,0.5524947160256203,40.07281732912285,1.2347681450843044,0.4617320487209612,0.053802134350672784,0.04135182738251774,0.7830448195394427,479.4566660999234,1,"[0.5524947160256203]","[1.2347681450843044]","[40.07281732912285]","[0.053802134350672784]","[101.0]","[22]","[479.4566660999234]","[0.4617320487209612]","[8.135566844712779]","[550869851]","[0.7830448195394427]","[0.04135182738251774]"
5500,5.150202772097379,39,0.5663126118598243,91.95656295061448,1.1859418379998907,0.48456985182487566,0.028335221448993902,0.040658715710346696,0.901440213194084,864.362194634536,1,"[0.5663126118598243]","[1.1859418379998907]","[91.95656295061448]","[0.028335221448993902]","[156.0]","[39]","[864.362194634536]","[0.48456985182487566]","[5.150202772097379]","[-1636902759]","[0.901440213194084]","[0.040658715710346696]"
5500,4.0,49,0.5246912852845799,43.98244040826373,1.1707078176416124,0.523579586433646,0.027331398317195627,0.014500209581365064,0.8085211114444346,1132.6947551499663,2,"[0.5246912852845799,0.5246912852845799]","[1.2464363978642745,1.0949792374189502]","[43.98244040826373,43.98244040826373]","[0.02218755761335272,0.032475239021038535]","[319.0,194.0]","[49,49]","[1320.1388234509004,945.2506868490323]","[0.5250696231107037,0.5220895497565883]","[4.0,4.0]","[2055003962,1976346480]","[0.8214746290122162,0.7955675938766529]","[0.011425952967507947,0.01757446619522218]"
5500,4.77927894588428,8,0.5253212850089917,90.20461997446101,1.3071465778961278,0.5007064059586157,0.037571446267098435,0.030389560890472338,0.7641469839646385,679.4699182316311,1,"[0.5253212850089917]","[1.3071465778961278]","[90.20461997446101]","[0.037571446267098435]","[142.0]","[8]","[679.4699182316311]","[0.5007064059586157]","[4.77927894588428]","[1324073313]","[0.7641469839646385]","[0.030389560890472338]"
5500,7.362616185215106,2,0.4360347255379729,62.49890715640496,1.038786757809429,0.5224725531648291,0.03788843361035875,0.026314300410456085,0.8319685894534344,608.9447026814189,1,"[0.4360347255379729]","[1.038786757809429]","[62.49890715640496]","[0.03788843361035875]","[135.0]","[2]","[608.9447026814189]","[0.5224725531648291]","[7.362616185215106]","[-800053969]","[0.8319685894534344]","[0.026314300410456085]"
5500,4.0,45,0.5976319752750321,98.67440509113503,1.7756385345862729,0.6412556984051269,0.06889437005716076,0.025347190114243023,0.6529785481316459,535.7134481030246,1,"[0.5976319752750321]","[1.7756385345862729]","[98.67440509113503]","[0.06889437005716076]","[117.0]","[45]","[535.7134481030246]","[0.6412556984051269]","[4.0]","[1276773501]","[0.6529785481316459]","[0.025347190114243023]"
5500,5.344885896367864,28,0.5620213190357297,76.48639240375742,1.218512851880583,0.48535867729648674,0.047213869873968396,0.03430708680902166,0.7691707814306072,572.8467255912024,1,"[0.5620213190357297]","[1.218512851880583]","[76.48639240375742]","[0.047213869873968396]","[122.0]","[28]","[572.8467255912024]","[0.48535867729648674]","[5.344885896367864]","[1344001324]","[0.7691707814306072]","[0.03430708680902166]"
5500,4.213352965892009,47,0.5201365018792539,99.99466373229242,1.1521790767079152,0.5156739240375817,0.047126827609656585,0.03407722749852942,0.7871463618137251,548.8341353015956,3,"[0.5201365018792539,0.5201365018792539,0.5201365018792539]","[1.3650558514332058,1.1521790767079152,1.1292672537345887]","[99.99466373229242,99.99466373229242,99.99466373229242]","[0.047126827609656585,0.06142557651991614,0.028001508295625945]","[105.0,103.0,210.0]","[47,47,47]","[548.8341353015956,463.3281116079747,919.4487601394658]","[0.5576349640930063,0.47475539108999604,0.5156739240375817]","[4.213352965892009,4.213352965892009,4.213352965892009]","[-261952924,-1298673935,-935812661]","[0.7517339032114707,0.7871463618137251,0.8025794051107358]","[0.03407722749852942,0.03959291733433736,0.020727968235119822]"
5500,7.843849939243363,22,0.5515070238714743,56.45325837867618,1.3317692901613385,0.44850612322847394,0.034859277044150996,0.02903549904899301,0.7938150046804083,710.5308016535688,1,"[0.5515070238714743]","[1.3317692901613385]","[56.45325837867618]","[0.034859277044150996]","[168.0]","[22]","[710.5308016535688]","[0.44850612322847394]","[7.843849939243363]","[-762717293]","[0.7938150046804083]","[0.02903549904899301]"
5500,7.228374005485588,39,0.41495052633470986,40.0,1.119100826174036,0.542302522410169,0.036133694670280034,0.028395552723330796,0.8159948133725733,854.6303211809674,1,"[0.41495052633470986]","[1.119100826174036]","[40.0]","[0.036133694670280034]","[203.0]","[39]","[854.6303211809674]","[0.542302522410169]","[7.228374005485588]","[665263324]","[0.8159948133725733]","[0.028395552723330796]"
5500,7.5563971609123275,6,0.4286125917023001,64.05380877405008,1.3877126753481708,0.47567437416074687,0.04311104617867924,0.03697463163313584,0.8134732196622689,631.4870377204327,2,"[0.4286125917023001,0.4286125917023001]","[1.3232943919929558,1.452130958703386]","[64.05380877405008,64.05380877405008]","[0.03975247002566717,0.0464696223316913]","[140.0,104.0]","[6,6]","[711.8210922650269,551.1529831758385]","[0.4718293061589756,0.4795194421625182]","[7.5563971609123275,7.5563971609123275]","[1078280622,1182472629]","[0.8204147154400401,0.8065317238844977]","[0.0317243771421824,0.04222488612408929]"
5500,4.07074966323328,31,0.6,43.47304130585292,1.4791003621829248,0.5222015297746406,0.041880690311183584,0.04185640005016419,0.7844153326010641,683.8827320345816,1,"[0.6]","[1.4791003621829248]","[43.47304130585292]","[0.041880690311183584]","[113.0]","[31]","[683.8827320345816]","[0.5222015297746406]","[4.07074966323328]","[1232855246]","[0.7844153326010641]","[0.04185640005016419]"
5500,4.540137038376907,16,0.5111769812644036,98.64310993480052,1.3464899133573325,0.594082763535943,0.05191767297030455,0.03138282437464094,0.8025927129804707,519.0983644738221,1,"[0.5111769812644036]","[1.3464899133573325]","[98.64310993480052]","[0.05191767297030455]","[126.0]","[16]","[519.0983644738221]","[0.594082763535943]","[4.540137038376907]","[-813007932]","[0.8025927129804707]","[0.03138282437464094]"
5500,5.687913217309091,20,0.6,100.0,1.5681179966703083,0.5595301217759816,0.047090857673817314,0.025103502356873295,0.7053510245240002,599.1233730337957,1,"[0.6]","[1.5681179966703083]","[100.0]","[0.047090857673817314]","[142.0]","[20]","[599.1233730337957]","[0.5595301217759816]","[5.687913217309091]","[577550772]","[0.7053510245240002]","[0.025103502356873295]"
5500,9.015797365242225,14,0.6,40.16155667537609,1.534168938142794,0.5636101223765146,0.04719736222326896,0.030803325362836118,0.6866367324956983,596.7627811849293,1,"[0.6]","[1.534168938142794]","[40.16155667537609]","[0.04719736222326896]","[117.0]","[14]","[596.7627811849293]","[0.5636101223765146]","[9.015797365242225]","[245590375]","[0.6866367324956983]","[0.030803325362836118]"
5500,9.443289644848624,24,0.5818512299519631,45.74214284174529,1.388225398798925,0.626862152253357,0.05682692307692308,0.031961426014163234,0.6893291068410617,472.15113224409413,1,"[0.5818512299519631]","[1.388225398798925]","[45.74214284174529]","[0.05682692307692308]","[116.0]","[24]","[472.15113224409413]","[0.626862152253357]","[9.443289644848624]","[922962692]","[0.6893291068410617]","[0.031961426014163234]"
5500,9.59409103681989,36,0.6,94.07105952783712,1.4310321554588088,0.6508327702490625,0.21376984126984128,0.07156540019504345,0.6349635980855506,213.58453832964514,1,"[0.6]","[1.4310321554588088]","[94.07105952783712]","[0.21376984126984128]","[41.0]","[36]","[213.58453832964514]","[0.6508327702490625]","[9.59409103681989]","[495037686]","[0.6349635980855506]","[0.07156540019504345]"
5500,5.568802238037707,11,0.5464414288234642,87.65069840031289,1.2625224208672843,0.5871269462615267,0.03748853286860896,0.021029129823890998,0.7309329651775041,831.4814177896498,1,"[0.5464414288234642]","[1.2625224208672843]","[87.65069840031289]","[0.03748853286860896]","[141.0]","[11]","[831.4814177896498]","[0.5871269462615267]","[5.568802238037707]","[-840825938]","[0.7309329651775041]","[0.021029129823890998]"
5500,4.0,25,0.4686735943595741,71.91530144504767,1.0848309331281965,0.5387280806683702,0.04264217973429835,0.025080388743104483,0.8090238505167021,711.514868987435,2,"[0.4686735943595741,0.4686735943595741]","[1.06756796076363,1.102093905492763]","[71.91530144504767,71.91530144504767]","[0.04515478382881698,0.040129575639779716]","[109.0,142.0]","[25,25]","[670.5187628971844,752.5109750776857]","[0.537318429898923,0.5401377314378174]","[4.0,4.0]","[-1383109621,-204997179]","[0.8113365105598729,0.8067111904735313]","[0.029079232877887638,0.021081544608321328]"
5500,6.352000639177067,16,0.535224115518387,91.07719294521515,1.0942047277901115,0.5252741155535429,0.035670588235294114,0.02139478192620262,0.8110735974278673,887.6214024724137,1,"[0.535224115518387]","[1.0942047277901115]","[91.07719294521515]","[0.035670588235294114]","[185.0]","[16]","[887.6214024724137]","[0.5252741155535429]","[6.352000639177067]","[1551828093]","[0.8110735974278673]","[0.02139478192620262]"
5500,10.0,35,0.49315481490834967,55.58523362925621,1.5493756953341953,0.6178794080241977,0.05572594386153708,0.025084323944745177,0.6987232732758887,590.1781421596863,1,"[0.49315481490834967]","[1.5493756953341953]","[55.58523362925621]","[0.05572594386153708]","[110.0]","[35]","[590.1781421596863]","[0.6178794080241977]","[10.0]","[-1940322315]","[0.6987232732758887]","[0.025084323944745177]"
5500,4.0,22,0.5954090242674881,100.0,1.2796882950045108,0.45701996258822375,0.05475539710833829,0.04266722555839837,0.7311263434628215,514.0785479690466,1,"[0.5954090242674881]","[1.2796882950045108]","[100.0]","[0.05475539710833829]","[109.0]","[22]","[514.0785479690466]","[0.45701996258822375]","[4.0]","[-615551440]","[0.7311263434628215]","[0.04266722555839837]"
5500,4.0,36,0.49285539682805773,98.46331746023375,0.9925474068435889,0.4535085641075798,0.050982410982410985,0.030295777046948975,0.8089200853176907,581.9858202937863,1,"[0.49285539682805773]","[0.9925474068435889]","[98.46331746023375]","[0.050982410982410985]","[114.0]","[36]","[581.9858202937863]","[0.4535085641075798]","[4.0]","[-62845227]","[0.8089200853176907]","[0.030295777046948975]"
5500,4.013490358078954,14,0.5151325675810365,69.13032055473926,1.0808106715941208,0.49433477737290693,0.053483509172131925,0.04133184031131645,0.8074573692437165,494.76632485221353,1,"[0.5151325675810365]","[1.0808106715941208]","[69.13032055473926]","[0.053483509172131925]","[102.0]","[14]","[494.76632485221353]","[0.49433477737290693]","[4.013490358078954]","[2082928765]","[0.8074573692437165]","[0.04133184031131645]"
5500,8.780711898218868,4,0.6,70.50060860897102,1.6538713232276854,0.6455599836299812,0.052470336930953376,0.02277707810093156,0.6810259829875371,655.9552425350387,1,"[0.6]","[1.6538713232276854]","[70.50060860897102]","[0.052470336930953376]","[124.0]","[4]","[655.9552425350387]","[0.6455599836299812]","[8.780711898218868]","[2088396287]","[0.6810259829875371]","[0.02277707810093156]"
5500,6.451979515039862,18,0.4878027397707083,40.0,1.0877761677744697,0.5506328197864119,0.04177765126098832,0.025216732295906107,0.8195559960385405,761.3156463462531,1,"[0.4878027397707083]","[1.0877761677744697]","[40.0]","[0.04177765126098832]","[150.0]","[18]","[761.3156463462531]","[0.5506328197864119]","[6.451979515039862]","[-930256830]","[0.8195559960385405]","[0.025216732295906107]"
5500,4.0,7,0.5895202211275763,49.172653180149865,1.3074462315693496,0.5601098815766135,0.05181277056277057,0.028516954729651746,0.7246146857078971,534.1803900955232,1,"[0.5895202211275763]","[1.3074462315693496]","[49.172653180149865]","[0.05181277056277057]","[111.0]","[7]","[534.1803900955232]","[0.5601098815766135]","[4.0]","[-2031143591]","[0.7246146857078971]","[0.028516954729651746]"
5500,7.079282173983731,45,0.5359071344860148,66.62694302183783,1.7237714852498154,0.6465822993910311,0.048296296296296296,0.015167485248270027,0.7048504522305987,843.9620394122034,1,"[0.5359071344860148]","[1.7237714852498154]","[66.62694302183783]","[0.048296296296296296]","[218.0]","[45]","[843.9620394122034]","[0.6465822993910311]","[7.079282173983731]","[-560605205]","[0.7048504522305987]","[0.015167485248270027]"
5500,4.324679340679959,9,0.5111017965781144,98.52797733176729,1.1615267104134916,0.4784577950280026,0.04920085681331356,0.034078475273857364,0.7971904948530343,561.0425222683095,1,"[0.5111017965781144]","[1.1615267104134916]","[98.52797733176729]","[0.04920085681331356]","[123.0]","[9]","[561.0425222683095]","[0.4784577950280026]","[4.324679340679959]","[-2064963996]","[0.7971904948530343]","[0.034078475273857364]"
5500,7.763713475876931,37,0.581163067950953,40.0,1.1331279804977812,0.5450812434698142,0.032291476129504296,0.023510044421110893,0.7358591539642384,712.5088701583828,1,"[0.581163067950953]","[1.1331279804977812]","[40.0]","[0.032291476129504296]","[156.0]","[37]","[712.5088701583828]","[0.5450812434698142]","[7.763713475876931]","[1260501626]","[0.7358591539642384]","[0.023510044421110893]"
