evolution$generation,maxNewLinksNumber,densityConf,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,densityConf,nwLength,meanPathLength,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
10000,3.8007629456745073,6,1.367529800745156,0.4505053761512066,0.042846364996631144,0.061537232882491105,0.7391832677778085,712.2576800464557,2,"[1.5070413076118643,1.2280182938784476]","[0.047376920268486535,0.03831580972477575]","[208.0,248.0]","[6,6]","[671.6376468005071,752.8777132924042]","[0.46316177515782103,0.4378489771445922]","[3.8007629456745073,3.8007629456745073]","[-1328799016,-1635774508]","[0.7245724590965348,0.7537940764590824]","[0.09708894299499313,0.02598552276998909]"
10000,9.968904447147962,43,1.1538043502288182,0.40401226770099447,0.03444554819720383,0.5100520205404985,0.8476019633726444,801.1465460642262,1,"[1.1538043502288182]","[0.03444554819720383]","[240.0]","[43]","[801.1465460642262]","[0.40401226770099447]","[9.968904447147962]","[1642815165]","[0.8476019633726444]","[0.5100520205404985]"
10000,2.6268964622068225,47,1.1600808010739454,0.49812738699742637,0.04461097524570588,0.018490135322160883,0.7545350450528189,704.3101450447739,1,"[1.1600808010739454]","[0.04461097524570588]","[228.0]","[47]","[704.3101450447739]","[0.49812738699742637]","[2.6268964622068225]","[1032385783]","[0.7545350450528189]","[0.018490135322160883]"
10000,9.506593565932267,31,1.0450954789086373,0.2314675719031998,0.0253397581645308,0.09751624448678359,0.9083910415592557,840.5040721027597,1,"[1.0450954789086373]","[0.0253397581645308]","[328.0]","[31]","[840.5040721027597]","[0.2314675719031998]","[9.506593565932267]","[-1618647705]","[0.9083910415592557]","[0.09751624448678359]"
10000,4.399919493270281,5,1.1454689486080747,0.4732594074153013,0.040183954265641746,0.07547249384914018,0.7664519175603662,809.3294090966499,1,"[1.1454689486080747]","[0.040183954265641746]","[230.0]","[5]","[809.3294090966499]","[0.4732594074153013]","[4.399919493270281]","[-1750397744]","[0.7664519175603662]","[0.07547249384914018]"
10000,8.834039285879488,40,1.1044489413458842,0.3629323812343182,0.0310899225347198,0.04770028947102773,0.8674939200482834,957.3806320036084,1,"[1.1044489413458842]","[0.0310899225347198]","[267.0]","[40]","[957.3806320036084]","[0.3629323812343182]","[8.834039285879488]","[-1255949488]","[0.8674939200482834]","[0.04770028947102773]"
10000,1.8407311578570846,5,1.387454406291439,0.5518530554872458,0.04698022712582842,0.015849907648962845,0.6979689330806709,682.5381891157733,1,"[1.387454406291439]","[0.04698022712582842]","[217.0]","[5]","[682.5381891157733]","[0.5518530554872458]","[1.8407311578570846]","[-501671532]","[0.6979689330806709]","[0.015849907648962845]"
10000,2.5838508090866976,29,1.7202451409339892,0.4988273633627647,0.04953757785841094,0.02596057416318846,0.7427775960534779,644.4274852067592,1,"[1.7202451409339892]","[0.04953757785841094]","[219.0]","[29]","[644.4274852067592]","[0.4988273633627647]","[2.5838508090866976]","[2101193945]","[0.7427775960534779]","[0.02596057416318846]"
10000,8.578258194475385,8,1.1943223418016804,0.27826176632728067,0.02909408233018272,0.04695535628190526,0.8738152171514209,857.8605392291172,1,"[1.1943223418016804]","[0.02909408233018272]","[304.0]","[8]","[857.8605392291172]","[0.27826176632728067]","[8.578258194475385]","[-1888200186]","[0.8738152171514209]","[0.04695535628190526]"
10000,6.097859011146721,25,1.1563530595688634,0.38765390014564755,0.03407134071340713,0.08548768781454862,0.8259969693250377,865.1921314924646,1,"[1.1563530595688634]","[0.03407134071340713]","[271.0]","[25]","[865.1921314924646]","[0.38765390014564755]","[6.097859011146721]","[213985023]","[0.8259969693250377]","[0.08548768781454862]"
10000,5.000242924185726,8,1.2208624628879419,0.3373404052013625,0.03944695677959819,0.04422951030469133,0.8328971110202787,658.681092107096,1,"[1.2208624628879419]","[0.03944695677959819]","[205.0]","[8]","[658.681092107096]","[0.3373404052013625]","[5.000242924185726]","[-1875059880]","[0.8328971110202787]","[0.04422951030469133]"
10000,2.154502546731325,6,1.5599813612946862,0.5155741333185975,0.04899868085663672,0.020355248492990863,0.7023307361215456,679.7749603565537,2,"[1.5456545186584412,1.5743082039309313]","[0.04909042061835941,0.04890694109491403]","[227.0,219.0]","[6,6]","[723.0380041346618,636.5119165784455]","[0.5204563167197279,0.5106919499174669]","[2.154502546731325,2.154502546731325]","[-892884942,-2027847336]","[0.7020489969443363,0.702612475298755]","[0.020492346272664472,0.02021815071331725]"
10000,2.319713156787518,37,1.5538315463955807,0.5326020151078984,0.05100464392598861,0.022623044398161634,0.7212931919569335,627.430584509673,1,"[1.5538315463955807]","[0.05100464392598861]","[203.0]","[37]","[627.430584509673]","[0.5326020151078984]","[2.319713156787518]","[762960636]","[0.7212931919569335]","[0.022623044398161634]"
10000,7.2433418854618195,46,1.0074701870053733,0.39343813208366735,0.02995616896121582,0.024436479779159706,0.8256546498987115,893.3751679029976,1,"[1.0074701870053733]","[0.02995616896121582]","[292.0]","[46]","[893.3751679029976]","[0.39343813208366735]","[7.2433418854618195]","[-1784763751]","[0.8256546498987115]","[0.024436479779159706]"
10000,4.554782116196449,16,1.3007838176009074,0.501465666887813,0.03887007024987517,0.03584339159554324,0.7945196687643223,832.124744778856,2,"[1.4385697627789071,1.1629978724229078]","[0.0410003158386202,0.036739824661130134]","[229.0,237.0]","[16,16]","[828.6348793541974,835.6146102035146]","[0.5345290795538312,0.4684022542217947]","[4.554782116196449,4.554782116196449]","[808198357,1097796018]","[0.7568593233632592,0.8321800141653853]","[0.03822963555339605,0.03345714763769044]"
10000,4.9808556150133665,17,1.1408777914738153,0.45467389632614696,0.03581469902699357,0.024864247795324736,0.7857126957946117,884.1285049390782,3,"[1.1408777914738153,1.33456563284588,1.1012665550816316]","[0.03305134314262103,0.03696165504377133,0.03581469902699357]","[288.0,260.0,283.0]","[17,17,17]","[884.1285049390782,866.5084920025092,889.4775689522453]","[0.43869116883899695,0.49241522549946465,0.45467389632614696]","[4.9808556150133665,4.9808556150133665,4.9808556150133665]","[-659740001,-734008380,-2042082743]","[0.8150302591287645,0.7727315408559315,0.7857126957946117]","[0.02051262638195646,0.08840329731160457,0.024864247795324736]"
10000,5.62665869620177,31,1.1490308432675342,0.3150515177631146,0.03299446171466537,0.0890658310948467,0.8975649668588711,831.0376166010526,1,"[1.1490308432675342]","[0.03299446171466537]","[261.0]","[31]","[831.0376166010526]","[0.3150515177631146]","[5.62665869620177]","[1571348420]","[0.8975649668588711]","[0.0890658310948467]"
10000,5.580625671993372,20,1.47142971064209,0.39632532575552265,0.03727049665792368,0.07450752322445894,0.7985768789744088,727.1109507294472,1,"[1.47142971064209]","[0.03727049665792368]","[223.0]","[20]","[727.1109507294472]","[0.39632532575552265]","[5.580625671993372]","[-588112566]","[0.7985768789744088]","[0.07450752322445894]"
10000,3.567236377685301,29,1.1946931204042768,0.4440405472646683,0.03976138405462293,0.06711769946393156,0.8223662042220473,778.7897717886319,1,"[1.1946931204042768]","[0.03976138405462293]","[215.0]","[29]","[778.7897717886319]","[0.4440405472646683]","[3.567236377685301]","[191692659]","[0.8223662042220473]","[0.06711769946393156]"
10000,9.565726680469039,47,1.022683917980186,0.33471697498974556,0.028957817845652333,0.08779423485061985,0.8582288983206129,1024.99433138277,1,"[1.022683917980186]","[0.028957817845652333]","[343.0]","[47]","[1024.99433138277]","[0.33471697498974556]","[9.565726680469039]","[106593815]","[0.8582288983206129]","[0.08779423485061985]"
10000,2.3007996279960183,47,1.2570213371920926,0.506214009909751,0.044811533941968726,0.02579544655066292,0.733168691916488,686.6619977880691,1,"[1.2570213371920926]","[0.044811533941968726]","[221.0]","[47]","[686.6619977880691]","[0.506214009909751]","[2.3007996279960183]","[1228749610]","[0.733168691916488]","[0.02579544655066292]"
10000,4.610789515768603,32,1.6533713006910307,0.45184375063153304,0.036562841425312916,0.029636045645158527,0.7945451333671246,856.5368879374378,1,"[1.6533713006910307]","[0.036562841425312916]","[257.0]","[32]","[856.5368879374378]","[0.45184375063153304]","[4.610789515768603]","[288220084]","[0.7945451333671246]","[0.029636045645158527]"
10000,3.3492521385980525,16,1.6024154509083257,0.5231833190830335,0.044137079489329975,0.03182431583276726,0.7667935432066446,737.1367621908689,1,"[1.6024154509083257]","[0.044137079489329975]","[200.0]","[16]","[737.1367621908689]","[0.5231833190830335]","[3.3492521385980525]","[681602576]","[0.7667935432066446]","[0.03182431583276726]"
10000,1.0,25,1.548484934186441,0.5942069918404029,0.05346610582426955,0.014849290729912422,0.6797375822747168,641.8858099982568,13,"[2.254654591285134,1.5616871660307392,1.448925512759523,1.2325754439983005,1.4325545287883508,1.548484934186441,1.611607217155332,1.7313433810023147,1.3624662622853294,1.2817989120365287,1.3731396631166484,1.716787402619353,2.134568687238395]","[0.07546356614863546,0.05236534496496546,0.05328895985382854,0.056256004221638845,0.04893525925592086,0.050021823619212306,0.05095057513260176,0.05922599465787102,0.05346610582426955,0.04974306815335454,0.05439503387561921,0.07278332930805459,0.06937930392704261]","[206.0,210.0,230.0,217.0,223.0,229.0,230.0,212.0,213.0,203.0,224.0,208.0,216.0]","[25,25,25,25,25,25,25,25,25,25,25,25,25]","[578.2050978254689,634.9028043507817,649.203446153301,632.7330416961001,641.8858099982568,651.1496322234098,658.902629280203,613.1255155576719,653.2967641159231,653.7329958427589,655.363104643664,605.2901089126452,633.8213508185854]","[0.8228181750908597,0.5942069918404029,0.5476673095760041,0.5481968464006318,0.5703063544243697,0.5684238392884285,0.6131706356503402,0.653505509684266,0.597907503356814,0.5371361098138795,0.566470931451308,0.6657354593309278,0.779966363776514]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1034021191,-1512102037,85890717,1728174187,-1630440785,-1948866547,-201799814,1728479744,775377486,-689439985,-1134451049,-1940337465,371041390]","[0.54941259143304,0.6858074667481627,0.7109282524178792,0.695762359890774,0.6797375822747168,0.6952107564843238,0.6593771846079397,0.6322432083710098,0.6727178960310407,0.7070855805869275,0.6858628179464181,0.6147655290490301,0.5698352720580648]","[0.013850747983718091,0.016664643423537955,0.016470183541910658,0.0154460531715325,0.014956398141630679,0.015534494966480761,0.014663058609612041,0.014056764355980902,0.01414796069532407,0.01671811241081916,0.014849290729912422,0.01360924897919981,0.013167427012227903]"
10000,1.0609401677467794,31,1.2895655185334576,0.4257387523322046,0.03901645441428841,0.059807012873761924,0.8286909466663273,748.8127971267463,2,"[1.4783954430630017,1.1007355940039132]","[0.03876372730587417,0.039269181522702645]","[217.0,210.0]","[31,31]","[756.6381435946274,740.9874506588651]","[0.4333552432499614,0.41812226141444786]","[1.0609401677467794,1.0609401677467794]","[-986807272,1607365996]","[0.8105164842232104,0.846865409109444]","[0.08049913705056341,0.039114888696960434]"
10000,3.915660278838049,22,0.9873750935153611,0.4012048462092333,0.03828919820303212,0.023168616474796015,0.7968555079235978,724.6842585464618,1,"[0.9873750935153611]","[0.03828919820303212]","[236.0]","[22]","[724.6842585464618]","[0.4012048462092333]","[3.915660278838049]","[177479726]","[0.7968555079235978]","[0.023168616474796015]"
10000,2.1809067347376825,45,1.6494641256757614,0.591652421656143,0.0599194838370816,0.017165963443457725,0.675995458497784,658.4846521892816,1,"[1.6494641256757614]","[0.0599194838370816]","[208.0]","[45]","[658.4846521892816]","[0.591652421656143]","[2.1809067347376825]","[1613672272]","[0.675995458497784]","[0.017165963443457725]"
10000,2.727714781905235,8,1.3092524342728784,0.41509113258909364,0.044980145978770404,0.05825145559375251,0.7766529945558761,691.253145364982,1,"[1.3092524342728784]","[0.044980145978770404]","[219.0]","[8]","[691.253145364982]","[0.41509113258909364]","[2.727714781905235]","[-545427210]","[0.7766529945558761]","[0.05825145559375251]"
10000,2.6651617105452674,20,1.2734856733529278,0.4827389004645582,0.04536058913153885,0.03859803068326373,0.751777735742831,682.6698634588117,1,"[1.2734856733529278]","[0.04536058913153885]","[220.0]","[20]","[682.6698634588117]","[0.4827389004645582]","[2.6651617105452674]","[-1740499986]","[0.751777735742831]","[0.03859803068326373]"
10000,4.495615117007196,31,1.202592724576078,0.3698003281793165,0.03565631352092544,0.16938284074614274,0.8625144304616474,814.463920769029,2,"[1.1501261044113735,1.255059344740782]","[0.03784565991751031,0.033466967124340566]","[210.0,232.0]","[31,31]","[831.3499521475914,797.5778893904666]","[0.3699395515020526,0.3696611048565805]","[4.495615117007196,4.495615117007196]","[-263622124,-1490740687]","[0.8549959123792158,0.870032948544079]","[0.26661226502634844,0.07215341646593706]"
10000,9.379478882458557,4,1.2614409983662087,0.408592386004994,0.035037702148438106,0.04715955888483168,0.8478277146621482,816.74278610132,2,"[1.3523156579260465,1.170566338806371]","[0.03730750673475132,0.03276789756212489]","[204.0,257.0]","[4,4]","[754.379386626018,879.1061855766221]","[0.4034059804958724,0.41377879151411556]","[9.379478882458557,9.379478882458557]","[-1199537451,862299799]","[0.8306182286668891,0.8650372006574073]","[0.0606808472099784,0.033638270559684956]"
10000,8.656675847955212,22,0.9822511903797551,0.3244684088959495,0.03792627700351715,0.04983446023111764,0.8456214561279607,689.2039082127437,2,"[0.9766008229118089,0.9879015578477013]","[0.03641057691921847,0.03944197708781583]","[214.0,203.0]","[22,22]","[651.2416636426324,727.166152782855]","[0.306890244573567,0.3420465732183321]","[8.656675847955212,8.656675847955212]","[524886143,-1103873630]","[0.8702674678838849,0.8209754443720366]","[0.054632812535448244,0.04503610792678704]"
10000,6.811100164687483,14,1.26423605879812,0.48539112919772476,0.04276781878805649,0.05896603923373175,0.775612884709029,793.517467488917,1,"[1.26423605879812]","[0.04276781878805649]","[205.0]","[14]","[793.517467488917]","[0.48539112919772476]","[6.811100164687483]","[-1989637995]","[0.775612884709029]","[0.05896603923373175]"
10000,8.349855937960447,6,1.1887636183907715,0.3455237735773886,0.03311370036640368,0.04079948872927118,0.8562711417658923,747.2408005827604,2,"[1.2022762776433653,1.1752509591381777]","[0.028602673197117366,0.037624727535689996]","[328.0,209.0]","[6,6]","[849.9646872209609,644.5169139445599]","[0.3362088399695933,0.354838707185184]","[8.349855937960447,8.349855937960447]","[-1059066383,-327459763]","[0.8563898016301004,0.8561524819016841]","[0.03822349551318262,0.043375481945359735]"
10000,2.344236534552858,27,1.6466182985587916,0.630982796532834,0.06431439006848635,0.01819522382890474,0.61880770037594,671.0643016934961,1,"[1.6466182985587916]","[0.06431439006848635]","[218.0]","[27]","[671.0643016934961]","[0.630982796532834]","[2.344236534552858]","[190754115]","[0.61880770037594]","[0.01819522382890474]"
10000,1.5760521232043712,12,1.1940318667131826,0.5266698199182647,0.05512286763525825,0.015944472015468336,0.7071614699473511,617.2099748646035,1,"[1.1940318667131826]","[0.05512286763525825]","[201.0]","[12]","[617.2099748646035]","[0.5266698199182647]","[1.5760521232043712]","[1892419206]","[0.7071614699473511]","[0.015944472015468336]"
10000,3.6409494129342015,32,1.2813994356740968,0.4416043964281452,0.03556772773122284,0.02448352165302317,0.8123158545021434,850.4761478845011,1,"[1.2813994356740968]","[0.03556772773122284]","[256.0]","[32]","[850.4761478845011]","[0.4416043964281452]","[3.6409494129342015]","[1403883325]","[0.8123158545021434]","[0.02448352165302317]"
10000,2.3151886573089873,8,1.2540603977408233,0.3911091936693849,0.03842107924948162,0.0349214797435018,0.7884232892812639,712.7062251379695,1,"[1.2540603977408233]","[0.03842107924948162]","[234.0]","[8]","[712.7062251379695]","[0.3911091936693849]","[2.3151886573089873]","[1879907265]","[0.7884232892812639]","[0.0349214797435018]"
10000,2.3040206529222003,18,1.1751613958573854,0.4540911636615428,0.04032751526904594,0.02269198101566144,0.813073302645226,756.7778982604793,1,"[1.1751613958573854]","[0.04032751526904594]","[229.0]","[18]","[756.7778982604793]","[0.4540911636615428]","[2.3040206529222003]","[1228826256]","[0.813073302645226]","[0.02269198101566144]"
10000,6.165173598220916,26,1.1322909966347126,0.39524332481172636,0.04040616246498599,0.0464867587695138,0.8209565106686251,695.5492715962428,1,"[1.1322909966347126]","[0.04040616246498599]","[204.0]","[26]","[695.5492715962428]","[0.39524332481172636]","[6.165173598220916]","[-1992807392]","[0.8209565106686251]","[0.0464867587695138]"
10000,8.286102513098662,7,1.2481376888637823,0.38541598138773603,0.028945238277547674,0.05058430749056421,0.8511637139814425,969.090454132762,1,"[1.2481376888637823]","[0.028945238277547674]","[322.0]","[7]","[969.090454132762]","[0.38541598138773603]","[8.286102513098662]","[101067241]","[0.8511637139814425]","[0.05058430749056421]"
10000,7.1690901411174135,8,1.0385319708318863,0.2917231304764858,0.03596362260711814,0.10391325746540667,0.8569347104649533,698.008358678381,1,"[1.0385319708318863]","[0.03596362260711814]","[212.0]","[8]","[698.008358678381]","[0.2917231304764858]","[7.1690901411174135]","[-1663580132]","[0.8569347104649533]","[0.10391325746540667]"
10000,3.816375038202568,38,1.6020889439605426,0.5095142374294777,0.049716606262410305,0.027107639049493707,0.7557467439791314,686.700036271534,1,"[1.6020889439605426]","[0.049716606262410305]","[206.0]","[38]","[686.700036271534]","[0.5095142374294777]","[3.816375038202568]","[-704496717]","[0.7557467439791314]","[0.027107639049493707]"
10000,9.462955014167145,21,1.1512048277679163,0.38746139494047044,0.035170329185843036,0.0609019106872231,0.8343561578037352,872.587062129008,2,"[1.2732091587117071,1.0292004968241257]","[0.03231242806773964,0.03802823030394643]","[268.0,202.0]","[21,21]","[1001.8931930303831,743.280931227633]","[0.4036104707757778,0.3713123191051631]","[9.462955014167145,9.462955014167145]","[-1118486838,834155497]","[0.8207802259983488,0.8479320896091216]","[0.031180193538129886,0.09062362783631632]"
10000,4.618509637075913,45,1.3622800514963447,0.48946463462511763,0.03519137166154786,0.019704870447695165,0.7756927170937483,913.8422598912147,1,"[1.3622800514963447]","[0.03519137166154786]","[277.0]","[45]","[913.8422598912147]","[0.48946463462511763]","[4.618509637075913]","[-565526507]","[0.7756927170937483]","[0.019704870447695165]"
10000,2.546490531622001,18,1.1594927443754075,0.46498263985222815,0.045887554531774684,0.023705936877803493,0.7832298005543321,701.1245975605774,1,"[1.1594927443754075]","[0.045887554531774684]","[211.0]","[18]","[701.1245975605774]","[0.46498263985222815]","[2.546490531622001]","[-889665272]","[0.7832298005543321]","[0.023705936877803493]"
10000,1.6735005102004883,32,1.5324392181444315,0.6031431701575651,0.052615702242989004,0.021813643658087196,0.6699508090762509,656.0539864489093,1,"[1.5324392181444315]","[0.052615702242989004]","[216.0]","[32]","[656.0539864489093]","[0.6031431701575651]","[1.6735005102004883]","[1257086892]","[0.6699508090762509]","[0.021813643658087196]"
10000,3.421055229918481,36,1.3071847508428933,0.43343119445884,0.04302322532092389,0.03020065782783439,0.7457042440222045,684.3943155898437,1,"[1.3071847508428933]","[0.04302322532092389]","[223.0]","[36]","[684.3943155898437]","[0.43343119445884]","[3.421055229918481]","[1266636324]","[0.7457042440222045]","[0.03020065782783439]"
10000,3.7848091572347835,30,1.1608366355221906,0.39828779631252786,0.04331757514224676,0.05024245681673469,0.8506411139697886,691.386460612124,1,"[1.1608366355221906]","[0.04331757514224676]","[206.0]","[30]","[691.386460612124]","[0.39828779631252786]","[3.7848091572347835]","[1500919947]","[0.8506411139697886]","[0.05024245681673469]"
10000,5.763504593723801,4,1.5658703148214315,0.5286542668647735,0.04427287605913017,0.2651279411260468,0.7555441423833639,832.0450222879634,1,"[1.5658703148214315]","[0.04427287605913017]","[230.0]","[4]","[832.0450222879634]","[0.5286542668647735]","[5.763504593723801]","[-1652991127]","[0.7555441423833639]","[0.2651279411260468]"
10000,1.417264677055691,28,1.2480044084351263,0.43031611541576714,0.044654170428589546,0.025808672401741565,0.7784707545171324,577.9946384175802,1,"[1.2480044084351263]","[0.044654170428589546]","[206.0]","[28]","[577.9946384175802]","[0.43031611541576714]","[1.417264677055691]","[990693876]","[0.7784707545171324]","[0.025808672401741565]"
10000,2.785144357939415,6,1.3261409735489456,0.46145311177257736,0.045369955889489555,0.03373332945662939,0.7332139854465007,657.7066527187769,2,"[1.2815433043765403,1.370738642721351]","[0.0456705721805804,0.04506933959839872]","[201.0,226.0]","[6,6]","[642.573614847478,672.8396905900757]","[0.4678825632403263,0.45502366030482844]","[2.785144357939415,2.785144357939415]","[402912879,-1764886037]","[0.7236194178950129,0.7428085529979885]","[0.04506849130713629,0.022398167606122493]"
10000,3.428327022200116,16,1.0818438328817028,0.46259954849684504,0.04044195075866677,0.031544921945682626,0.8283682261039298,782.3007176758389,1,"[1.0818438328817028]","[0.04044195075866677]","[205.0]","[16]","[782.3007176758389]","[0.46259954849684504]","[3.428327022200116]","[-2017141775]","[0.8283682261039298]","[0.031544921945682626]"
10000,7.914042508167349,34,1.1891030590250045,0.453981893950473,0.04072199730094467,0.028861475192625503,0.8041253636628882,856.7478068618858,1,"[1.1891030590250045]","[0.04072199730094467]","[228.0]","[34]","[856.7478068618858]","[0.453981893950473]","[7.914042508167349]","[26005984]","[0.8041253636628882]","[0.028861475192625503]"
10000,6.93121552562916,46,1.4689021752953353,0.4413120833958038,0.03489316220783648,0.07265012221238502,0.7591141232627898,859.8752782309602,1,"[1.4689021752953353]","[0.03489316220783648]","[273.0]","[46]","[859.8752782309602]","[0.4413120833958038]","[6.93121552562916]","[1357835391]","[0.7591141232627898]","[0.07265012221238502]"
10000,6.574796639064296,32,1.3568553731562074,0.48381776728733783,0.04338219352205723,0.029096331349152103,0.8038828608141375,768.3008898225978,1,"[1.3568553731562074]","[0.04338219352205723]","[202.0]","[32]","[768.3008898225978]","[0.48381776728733783]","[6.574796639064296]","[-171969579]","[0.8038828608141375]","[0.029096331349152103]"
10000,1.114347075220397,4,1.2437196245396513,0.5930956831065028,0.060314119170984455,0.0148322255942937,0.675730826101772,625.1306188544313,1,"[1.2437196245396513]","[0.060314119170984455]","[210.0]","[4]","[625.1306188544313]","[0.5930956831065028]","[1.114347075220397]","[545841844]","[0.675730826101772]","[0.0148322255942937]"
10000,2.5648543716308954,39,0.9630453806867048,0.392251819066378,0.03559223559767032,0.04393881744627277,0.8874146239912567,863.6720779143643,1,"[0.9630453806867048]","[0.03559223559767032]","[206.0]","[39]","[863.6720779143643]","[0.392251819066378]","[2.5648543716308954]","[-1564616805]","[0.8874146239912567]","[0.04393881744627277]"
10000,9.766611065360483,23,1.071589085740485,0.3915329317455048,0.03565339813314819,0.05726803838994942,0.8479526403276233,841.9335426922418,1,"[1.071589085740485]","[0.03565339813314819]","[232.0]","[23]","[841.9335426922418]","[0.3915329317455048]","[9.766611065360483]","[974124012]","[0.8479526403276233]","[0.05726803838994942]"
10000,5.453635651821869,1,1.0494257437096297,0.3981113074081314,0.03753869969040248,0.02965616649628802,0.8175416057885028,730.6494931818794,1,"[1.0494257437096297]","[0.03753869969040248]","[220.0]","[1]","[730.6494931818794]","[0.3981113074081314]","[5.453635651821869]","[2108508944]","[0.8175416057885028]","[0.02965616649628802]"
10000,3.468684607638536,11,1.2835261452902018,0.5251174088374129,0.04568930972604644,0.01825670425327082,0.7287755917845617,805.2651896454988,2,"[1.3196386515331273,1.2474136390472765]","[0.04754205869505836,0.04383656075703453]","[229.0,243.0]","[11,11]","[794.611696454717,815.9186828362807]","[0.5588955040900505,0.4913393135847751]","[3.468684607638536,3.468684607638536]","[-451075726,-384340949]","[0.6972142027132006,0.7603369808559229]","[0.016755701827598248,0.019757706678943388]"
10000,2.5656197414856408,22,1.5222221491717698,0.466864332071993,0.0520242674422241,0.02541237522684203,0.728164353251039,658.1899650964003,1,"[1.5222221491717698]","[0.0520242674422241]","[220.0]","[22]","[658.1899650964003]","[0.466864332071993]","[2.5656197414856408]","[1400255050]","[0.728164353251039]","[0.02541237522684203]"
10000,6.991192228508861,31,1.1381602663818933,0.36794255909585005,0.03815352416566496,0.11687278226735344,0.8863975132094343,727.1647511323506,2,"[1.0564211907738559,1.2198993419899307]","[0.044569486243623405,0.03173756208770652]","[161.0,238.0]","[31,31]","[672.5593680198784,781.7701342448229]","[0.39583187818304416,0.340053240008656]","[6.991192228508861,6.991192228508861]","[1783435619,-386283431]","[0.8821557433971778,0.8906392830216907]","[0.14070445604722528,0.0930411084874816]"
10000,5.4581094751941475,20,1.286539962807018,0.438773500203216,0.03783440323118776,0.03785353157729153,0.7714037262284635,852.8420783259432,1,"[1.286539962807018]","[0.03783440323118776]","[272.0]","[20]","[852.8420783259432]","[0.438773500203216]","[5.4581094751941475]","[1520515950]","[0.7714037262284635]","[0.03785353157729153]"
10000,5.940239158868497,38,1.3363875807421368,0.44118629794161,0.03878885772273842,0.02953506119508981,0.815538268929523,785.3730435591028,1,"[1.3363875807421368]","[0.03878885772273842]","[233.0]","[38]","[785.3730435591028]","[0.44118629794161]","[5.940239158868497]","[1045629153]","[0.815538268929523]","[0.02953506119508981]"
10000,6.263887762868243,34,1.4510732581986037,0.3916665647671365,0.03358586090995354,0.03911536699630509,0.8247437995150324,818.9311180832686,1,"[1.4510732581986037]","[0.03358586090995354]","[269.0]","[34]","[818.9311180832686]","[0.3916665647671365]","[6.263887762868243]","[1753644590]","[0.8247437995150324]","[0.03911536699630509]"
10000,4.636220924296165,47,1.36779278436154,0.4439868167984651,0.03826988239984054,0.027922457466578576,0.7942309789918199,800.305522691,3,"[1.0958766487934424,1.4094766115915742,1.36779278436154]","[0.03602718145754587,0.03826988239984054,0.04127085316885375]","[265.0,235.0,238.0]","[47,47,47]","[807.3858284634748,800.305522691,759.0082367785326]","[0.41950515265486504,0.4439868167984651,0.45593442821131025]","[4.636220924296165,4.636220924296165,4.636220924296165]","[-1942272572,319757544,-1090945604]","[0.8089916440031133,0.7890137692898052,0.7942309789918199]","[0.02381598299245687,0.027922457466578576,0.028436151982764047]"
10000,6.807116859393161,38,1.292870185603974,0.3771583702440543,0.03207977983427085,0.1423543708576118,0.8624335970757677,852.1090594582937,1,"[1.292870185603974]","[0.03207977983427085]","[264.0]","[38]","[852.1090594582937]","[0.3771583702440543]","[6.807116859393161]","[651653832]","[0.8624335970757677]","[0.1423543708576118]"
10000,3.20251487359151,47,1.6064106270392415,0.554246877342765,0.047343784054571895,0.026998331913529093,0.7101894923997756,641.7266126115826,1,"[1.6064106270392415]","[0.047343784054571895]","[214.0]","[47]","[641.7266126115826]","[0.554246877342765]","[3.20251487359151]","[1884901209]","[0.7101894923997756]","[0.026998331913529093]"
10000,3.4069029431719584,29,1.136118396284462,0.3867818300618691,0.04009311103371703,0.029611201043898305,0.8343892684554234,720.9820706980919,1,"[1.136118396284462]","[0.04009311103371703]","[229.0]","[29]","[720.9820706980919]","[0.3867818300618691]","[3.4069029431719584]","[-60533993]","[0.8343892684554234]","[0.029611201043898305]"
10000,3.160358686222864,16,1.5146909592876792,0.553707935435884,0.045272787028922,0.028026185855441685,0.748167887467615,842.6867228995167,1,"[1.5146909592876792]","[0.045272787028922]","[224.0]","[16]","[842.6867228995167]","[0.553707935435884]","[3.160358686222864]","[-509263276]","[0.748167887467615]","[0.028026185855441685]"
10000,1.0057472053332137,34,1.6146752604216006,0.5594162433419213,0.048788245931930194,0.013583139388062597,0.6952840464555665,717.4280134410983,1,"[1.6146752604216006]","[0.048788245931930194]","[241.0]","[34]","[717.4280134410983]","[0.5594162433419213]","[1.0057472053332137]","[1001774938]","[0.6952840464555665]","[0.013583139388062597]"
10000,1.1869180930241645,27,1.2703508368921868,0.48946577567510113,0.04610693213844002,0.018829903397844152,0.7275535672781972,618.5455757171011,1,"[1.2703508368921868]","[0.04610693213844002]","[215.0]","[27]","[618.5455757171011]","[0.48946577567510113]","[1.1869180930241645]","[918110212]","[0.7275535672781972]","[0.018829903397844152]"
